,Time,X,Y
2119,10/10/23 20:14:55,967111.3866392928,1935349.18444327
2120,10/10/23 20:14:55,967111.3866392928,1935349.18444327
2121,10/10/23 20:14:55,967111.4050275404,1935349.148697966
2122,10/10/23 20:14:55,967111.4234158496,1935349.112948848
2123,10/10/23 20:14:55,967111.4418040994,1935349.07720354
2124,10/10/23 20:14:55,967111.4418040994,1935349.07720354
2125,10/10/23 20:14:55,967111.4785806593,1935349.005709122
2126,10/10/23 20:14:55,967111.4785806593,1935349.005709122
2127,10/10/23 20:14:55,967111.4969689382,1935348.9699619112
2128,10/10/23 20:14:55,967111.4969689382,1935348.9699619112
2129,10/10/23 20:14:55,967111.4969689382,1935348.9699619112
2130,10/10/23 20:14:55,967111.5153572172,1935348.9342147
2131,10/10/23 20:14:55,967111.5521337783,1935348.8627202765
2132,10/10/23 20:14:55,967111.5521337783,1935348.8627202765
2133,10/10/23 20:14:55,967111.5705220556,1935348.8269730643
2134,10/10/23 20:14:55,967111.5889103354,1935348.791225856
2135,10/10/23 20:14:55,967111.5889103354,1935348.791225856
2136,10/10/23 20:14:55,967111.5889103354,1935348.791225856
2137,10/10/23 20:14:55,967111.6072986154,1935348.755478644
2138,10/10/23 20:14:55,967111.6256868956,1935348.7197314347
2139,10/10/23 20:14:55,967111.6256868956,1935348.7197314347
2140,10/10/23 20:14:55,967111.662463454,1935348.6482370105
2141,10/10/23 20:14:55,967111.662463454,1935348.6482370105
2142,10/10/23 20:14:55,967111.662463454,1935348.6482370105
2143,10/10/23 20:14:55,967111.680851763,1935348.6124878912
2144,10/10/23 20:14:55,967111.680851763,1935348.6124878912
2145,10/10/23 20:14:55,967111.6992400152,1935348.5767425888
2146,10/10/23 20:14:55,967111.7176283246,1935348.5409934677
2147,10/10/23 20:14:55,967111.754404854,1935348.4695009568
2148,10/10/23 20:14:55,967111.754404854,1935348.4695009568
2149,10/10/23 20:14:55,967111.754404854,1935348.4695009568
2150,10/10/23 20:14:55,967111.754404854,1935348.4695009568
2151,10/10/23 20:14:55,967111.772793133,1935348.4337537417
2152,10/10/23 20:14:55,967111.7911814124,1935348.3980065328
2153,10/10/23 20:14:55,967111.8095696918,1935348.3622593195
2154,10/10/23 20:14:55,967111.8463462512,1935348.290764901
2155,10/10/23 20:14:55,967111.8463462512,1935348.290764901
2156,10/10/23 20:14:55,967111.8463462512,1935348.290764901
2157,10/10/23 20:14:55,967111.8463462512,1935348.290764901
2158,10/10/23 20:14:55,967111.864734531,1935348.255017689
2159,10/10/23 20:14:55,967111.8831228088,1935348.2192704773
2160,10/10/23 20:14:55,967111.9015110892,1935348.1835232635
2161,10/10/23 20:14:55,967111.9382876478,1935348.1120288456
2162,10/10/23 20:14:55,967111.9382876478,1935348.1120288456
2163,10/10/23 20:14:55,967111.9382876478,1935348.1120288456
2164,10/10/23 20:14:55,967111.9382876478,1935348.1120288456
2165,10/10/23 20:14:55,967111.9566759262,1935348.0762816304
2166,10/10/23 20:14:55,967111.9750642072,1935348.0405344183
2167,10/10/23 20:14:55,967111.9934524882,1935348.0047872092
2168,10/10/23 20:14:55,967111.9934524882,1935348.0047872092
2169,10/10/23 20:14:55,967112.0302290462,1935347.9332927896
2170,10/10/23 20:14:55,967112.0302290462,1935347.9332927896
2171,10/10/23 20:14:55,967112.0302290462,1935347.9332927896
2172,10/10/23 20:14:55,967112.0486173256,1935347.897545576
2173,10/10/23 20:14:56,967112.0670056049,1935347.8617983651
2174,10/10/23 20:14:56,967112.0853938845,1935347.826051156
2175,10/10/23 20:14:56,967112.0853938845,1935347.826051156
2176,10/10/23 20:14:56,967112.122170442,1935347.7545567343
2177,10/10/23 20:14:56,967112.122170442,1935347.7545567343
2178,10/10/23 20:14:56,967112.122170442,1935347.7545567343
2179,10/10/23 20:14:56,967112.1405587242,1935347.7188095185
2180,10/10/23 20:14:56,967112.1589470328,1935347.683060401
2181,10/10/23 20:14:56,967112.1589470328,1935347.683060401
2182,10/10/23 20:14:56,967112.1773353132,1935347.647313192
2183,10/10/23 20:14:56,967112.2141118724,1935347.5758187664
2184,10/10/23 20:14:56,967112.2141118724,1935347.5758187664
2185,10/10/23 20:14:56,967112.2141118724,1935347.5758187664
2186,10/10/23 20:14:56,967112.2325001508,1935347.5400715575
2187,10/10/23 20:14:56,967112.2508884296,1935347.5043243477
2188,10/10/23 20:14:56,967112.2508884296,1935347.5043243477
2189,10/10/23 20:14:56,967112.2692767084,1935347.468577136
2190,10/10/23 20:14:56,967112.3060532692,1935347.3970827109
2191,10/10/23 20:14:56,967112.3060532692,1935347.3970827109
2192,10/10/23 20:14:56,967112.3060532692,1935347.3970827109
2193,10/10/23 20:14:56,967112.3244415484,1935347.361335505
2194,10/10/23 20:14:56,967112.3244415484,1935347.361335505
2195,10/10/23 20:14:56,967112.342829828,1935347.325588293
2196,10/10/23 20:14:56,967112.3796063876,1935347.2540938675
2197,10/10/23 20:14:56,967112.3796063876,1935347.2540938675
2198,10/10/23 20:14:56,967112.3796063876,1935347.2540938675
2199,10/10/23 20:14:56,967112.3979946962,1935347.2183447503
2200,10/10/23 20:14:56,967112.3979946962,1935347.2183447503
2201,10/10/23 20:14:56,967112.4163830072,1935347.1825956304
2202,10/10/23 20:14:56,967112.4347713182,1935347.1468465128
2203,10/10/23 20:14:56,967112.4531596272,1935347.1110973945
2204,10/10/23 20:14:56,967112.489936248,1935347.0395991611
2205,10/10/23 20:14:56,967112.489936248,1935347.0395991611
2206,10/10/23 20:14:56,967112.489936248,1935347.0395991611
2207,10/10/23 20:14:56,967112.489936248,1935347.0395991611
2208,10/10/23 20:14:56,967112.5083245574,1935347.003850041
2209,10/10/23 20:14:56,967112.5267128648,1935346.968100926
2210,10/10/23 20:14:56,967112.5451011746,1935346.9323518055
2211,10/10/23 20:14:56,967112.581877797,1935346.860853572
2212,10/10/23 20:14:56,967112.581877797,1935346.860853572
2213,10/10/23 20:14:56,967112.581877797,1935346.860853572
2214,10/10/23 20:14:56,967112.581877797,1935346.860853572
2215,10/10/23 20:14:56,967112.600266105,1935346.8251044536
2216,10/10/23 20:14:56,967112.6186544156,1935346.7893553348
2217,10/10/23 20:14:56,967112.6186544156,1935346.7893553348
2218,10/10/23 20:14:56,967112.6370427238,1935346.7536062184
2219,10/10/23 20:14:56,967112.6738193432,1935346.682107984
2220,10/10/23 20:14:56,967112.6738193432,1935346.682107984
2221,10/10/23 20:14:56,967112.6738193432,1935346.682107984
2222,10/10/23 20:14:56,967112.6922076544,1935346.6463588667
2223,10/10/23 20:14:56,967112.7105959634,1935346.6106097484
2224,10/10/23 20:14:56,967112.7105959634,1935346.6106097484
2225,10/10/23 20:14:56,967112.7289842748,1935346.57486063
2226,10/10/23 20:14:56,967112.7657608936,1935346.5033623937
2227,10/10/23 20:14:56,967112.7657608936,1935346.5033623937
2228,10/10/23 20:14:56,967112.7657608936,1935346.5033623937
2229,10/10/23 20:14:56,967112.7657608936,1935346.5033623937
2230,10/10/23 20:14:56,967112.7841492008,1935346.467613276
2231,10/10/23 20:14:56,967112.802537513,1935346.431864156
2232,10/10/23 20:14:56,967112.820925823,1935346.3961150425
2233,10/10/23 20:14:56,967112.857702441,1935346.3246168029
2234,10/10/23 20:14:56,967112.857702441,1935346.3246168029
2235,10/10/23 20:14:56,967112.857702441,1935346.3246168029
2236,10/10/23 20:14:56,967112.857702441,1935346.3246168029
2237,10/10/23 20:14:56,967112.8760907536,1935346.2888676848
2238,10/10/23 20:14:56,967112.894479062,1935346.2531185688
2239,10/10/23 20:14:56,967112.9128673704,1935346.2173694505
2240,10/10/23 20:14:56,967112.9128673704,1935346.2173694505
2241,10/10/23 20:14:57,967112.9496439904,1935346.145871215
2242,10/10/23 20:14:57,967112.9496439904,1935346.145871215
2243,10/10/23 20:14:57,967112.9496439904,1935346.145871215
