,X,Y
0,967533.2845532204,1935274.2620529253
1,967528.040760318,1935273.9155762536
2,967523.2570556924,1935273.5154197596
3,967518.4384008816,1935273.332614255
4,967513.458439976,1935273.1530289925
5,967508.6391230496,1935272.9792368128
6,967503.7777676836,1935272.816514438
7,967498.9661584572,1935272.735417844
8,967493.9379388643,1935272.712237824
9,967489.1125420508,1935272.690297576
10,967484.2871453152,1935272.6683573315
11,967479.2606904636,1935272.6455029035
12,967474.4352938844,1935272.623562652
13,967469.4295712772,1935272.54041151
14,967464.6916859706,1935271.8382468428
15,967459.9324940898,1935271.2630990664
16,967454.9188238856,1935271.7133964165
17,967450.125718377,1935271.993533868
18,967445.455562622,1935271.9105255571
19,967440.6215263964,1935271.9521334327
20,967435.6139709268,1935272.1507371585
21,967430.8213845588,1935272.0400953908
22,967426.0077230268,1935271.854219101
23,967420.9940945124,1935271.7138620827
24,967416.1695671752,1935271.6910431944
25,967411.3441861696,1935271.668187816
26,967406.3177476998,1935271.644380133
27,967401.4923668456,1935271.6215247584
28,967396.6829653416,1935271.4900425763
29,967391.8594716628,1935271.3994810767
30,967386.8360636246,1935271.30516314
31,967382.0135919888,1935271.2146179231
32,967377.191120426,1935271.1240727068
33,967372.3686489412,1935271.0335274905
34,967367.6193213492,1935270.0747978175
35,967364.331082224,1935266.3547513825
36,967365.014626196,1935261.527346676
37,967366.273114784,1935256.9070833232
38,967367.130412842,1935254.044728036
