,X,Y
0,967568.9551213864,1935246.3212642304
1,967572.5130163886,1935249.7689727263
2,967572.8509780014,1935254.6049398985
3,967572.665753318,1935259.5730956665
4,967572.5171001873,1935264.595641533
5,967571.4749521498,1935269.3798461095
6,967567.4957634558,1935272.0265834727
7,967562.8623853292,1935273.850660876
8,967557.9199212644,1935273.8972009132
9,967552.8935107515,1935273.871486735
10,967547.9497955112,1935273.831849115
11,967542.8837706854,1935273.770377216
12,967537.857922225,1935273.7093927048
13,967532.7918670597,1935273.64792032
14,967527.7660187668,1935273.5869358063
15,967522.7803773402,1935273.52643917
16,967517.714322426,1935273.464966789
17,967512.6482675952,1935273.4034944
18,967507.6224196316,1935273.342509892
19,967502.5563649688,1935273.2810375064
20,967497.5305171724,1935273.2200529964
21,967492.5448762391,1935273.159556361
22,967487.4788218272,1935273.0980839776
23,967482.3725607172,1935273.0361237177
24,967477.4066357932,1935272.7626788984
25,967473.77573257,1935269.9391170728
26,967473.1192107456,1935267.6998107969
