,X,Y
0,967472.8990349872,1935268.3857407288
1,967469.9770851954,1935272.1528300936
2,967468.1847317652,1935276.6313004887
3,967467.717240699,1935281.5363300303
4,967467.8796830162,1935286.5762706683
5,967468.6438392656,1935291.3505259496
6,967470.4832971236,1935296.0248660503
7,967475.1018114744,1935296.4249317152
8,967479.8743674918,1935296.936881632
9,967484.1443053588,1935299.4887089927
10,967488.5718781332,1935301.449867395
11,967493.5008023469,1935302.161345727
12,967498.484614283,1935302.0799872172
13,967503.5089265694,1935301.9979312893
14,967508.5734031806,1935301.915203112
15,967513.557551514,1935301.8338117984
16,967518.4612804216,1935301.7537330168
17,967523.4453987796,1935301.6723183289
18,967528.321833769,1935302.453351376
19,967531.117256952,1935305.252400559
