,X,Y
0,967200.765,1935423.735
1,967199.2542,1935419.485
2,967197.5709,1935414.751
3,967195.8741,1935409.978
4,967193.9315,1935405.38
5,967191.6391,1935400.884
6,967189.1065,1935396.452
7,967186.5735,1935392.02
8,967184.0606,1935387.622
9,967181.6075,1935383.329
10,967179.1144,1935378.966
11,967176.6214,1935374.603
12,967175.0513,1935369.942
13,967174.1634,1935365.022
14,967173.7932,1935359.994
15,967173.2637,1935355.12
16,967170.8398,1935350.941
17,967166.5057,1935348.813
18,967161.9008,1935346.822
19,967157.2539,1935344.807
20,967152.5702,1935342.775
21,967147.9233,1935340.76
22,967143.3871,1935338.792
23,,
