,X,Y
0,967568.8372409582,1935246.3259313635
1,967573.0309427552,1935248.7774420176
2,967572.4071800814,1935253.5765185568
3,967572.316670466,1935258.5979081276
4,967572.1270033588,1935263.6361626564
5,967570.7345684594,1935268.442149144
6,967567.2770240958,1935271.6568965376
7,967562.706756712,1935273.6717550375
8,967557.7479906664,1935274.640216678
9,967552.802196724,1935274.116186244
10,967547.7214637832,1935273.6180544265
11,967542.6887969372,1935273.7169499712
12,967537.8953303064,1935274.356808344
13,967534.9837674636,1935278.26096278
14,967533.5181688434,1935283.0724653092
15,967532.7117978272,1935288.0474392949
16,967532.0073832308,1935293.103741749
17,967529.6604783292,1935297.153056709
18,967525.0146012187,1935298.401817385
19,967519.9628973706,1935298.751521424
20,967514.9067145276,1935298.612377883
21,967509.9241000692,1935298.5112720684
22,967504.9390162418,1935298.4157868668
23,967499.752921054,1935298.3164514508
24,967494.7678377602,1935298.220943372
25,967489.6621473205,1935298.123148044
26,967484.6770638244,1935298.027662844
27,967479.6517781252,1935297.931407604
28,967474.6696408208,1935297.8540170635
29,967469.6269922808,1935297.2809062009
30,967464.644771477,1935296.5766417915
31,967459.5535303564,1935295.872486825
32,967454.51637636,1935295.5271883416
33,967449.4165966132,1935295.3035497528
34,967444.4457280989,1935295.277285812
35,967439.5627369436,1935295.5170733305
36,967434.76047895,1935297.0345925484
37,967429.9582339404,1935298.6681482769
38,967425.2908739896,1935299.915246636
39,967420.3153318764,1935299.8012248965
40,967415.2061098472,1935299.693441676
41,967410.1838079684,1935299.720249836
42,967405.2711421858,1935299.7906665276
43,967402.0574953957,1935303.012111439
44,967401.489745516,1935303.917308066
