,timeline,x,y
75,20:28:53,967489.9887226651,1935301.880950669
76,20:28:54,967490.6002552757,1935302.014088904
77,20:28:54,967491.336522518,1935302.1489927717
78,20:28:54,967492.0309311417,1935302.1878957697
79,20:28:55,967492.6939739096,1935302.1750622063
80,20:28:55,967493.5008023467,1935302.161345727
81,20:28:56,967494.2239977894,1935302.1495542214
82,20:28:56,967494.9474681355,1935302.1377442102
83,20:28:56,967495.630805114,1935302.1265840554
84,20:28:57,967496.3141115907,1935302.1154234111
85,20:28:57,967497.0376125685,1935302.103606263
86,20:28:57,967497.7611134263,1935302.0917967358
87,20:28:58,967498.484614283,1935302.0799872174
88,20:28:58,967499.2483097644,1935302.0675135537
89,20:28:58,967499.9316162488,1935302.0563529101
90,20:28:59,967500.5747282361,1935302.0458487743
91,20:28:59,967501.3384237209,1935302.0333751135
92,20:28:59,967502.1021192094,1935302.020901459
93,20:29:00,967502.7854257002,1935302.0097408113
94,20:29:00,967503.5089265694,1935301.9979312893
95,20:29:01,967504.1922331856,1935301.9867630203
96,20:29:01,967504.9960926768,1935301.9736323634
97,20:29:01,967505.6392046757,1935301.9631282303
98,20:29:02,967506.4029001736,1935301.9506545686
99,20:29:02,967507.1665956726,1935301.9381809065
100,20:29:02,967507.8499021756,1935301.927020265
101,20:29:03,967508.5734031806,1935301.915203112
102,20:29:03,967509.2567096855,1935301.9040424684
103,20:29:03,967510.0204051939,1935301.8915688077
104,20:29:04,967510.7037117011,1935301.8804081634
105,20:29:04,967511.3870182092,1935301.8692475206
106,20:29:04,967512.1507442263,1935301.8567743483
107,20:29:05,967512.9144397418,1935301.8443006855
108,20:29:05,967513.5575515139,1935301.8338117984
109,20:29:05,967514.2408579097,1935301.8226587805
110,20:29:06,967514.9643586847,1935301.8108568839
111,20:29:06,967515.6476653271,1935301.7996886086
112,20:29:07,967516.4113608507,1935301.7872149479
113,20:29:07,967517.0946673718,1935301.7760543036
114,20:29:07,967517.7779738962,1935301.7648936587
115,20:29:08,967518.4612804217,1935301.7537330166
116,20:29:08,967519.1847814524,1935301.7419158618
117,20:29:08,967519.9484769842,1935301.7294422004
118,20:29:09,967520.5915890107,1935301.7189380645
119,20:29:09,967521.3552846704,1935301.7064567725
120,20:29:09,967522.0385912034,1935301.6952961283
121,20:29:10,967522.8022867444,1935301.6828224682
122,20:29:10,967523.4453987795,1935301.6723183289
123,20:29:10,967524.2090943228,1935301.659844665
124,20:29:11,967524.9680011513,1935301.654930307
125,20:29:11,967525.6028266565,1935301.7394070975
126,20:29:12,967526.3412645459,1935301.8951164673
127,20:29:12,967527.0105538284,1935302.0303112615
128,20:29:12,967527.7047821297,1935302.1897253923
129,20:29:13,967528.321833769,1935302.4533513756
130,20:29:13,967528.9209689519,1935302.7652438888
131,20:29:13,967529.55012057,1935303.1024892682
132,20:29:14,967530.052662862,1935303.4905338797
133,20:29:14,967530.3934012302,1935303.9034694224
134,20:29:14,967530.430913866,1935304.0060526559
135,20:29:15,967530.5892694715,1935304.2972548702
136,20:29:15,967530.8684496358,1935304.8012182312
137,20:29:15,967531.0506236182,1935305.1314430374
138,20:29:16,967531.0434730526,1935305.118712507
139,20:29:16,967531.0533207754,1935305.1364289145
140,20:29:17,967531.1172569521,1935305.252400559
