,Time,x,y
0,16:24:21,967533.4006489379,1935274.0016455553
1,16:24:21,967533.4006489379,1935274.0016455553
2,16:24:21,967533.4006489379,1935274.0016455553
3,16:24:22,967533.4006489379,1935274.0016455553
4,16:24:22,967533.4006489379,1935274.0016455553
5,16:24:22,967533.4006489379,1935274.0016455553
6,16:24:23,967533.4006489379,1935274.0016455553
7,16:24:23,967533.4006489379,1935274.0016455553
8,16:24:23,967533.4006489379,1935274.0016455553
9,16:24:24,967533.4006489379,1935274.0016455553
10,16:24:24,967533.3923842806,1935274.001391869
11,16:24:24,967533.1656956701,1935273.994760383
12,16:24:25,967532.8029982882,1935273.9834910217
13,16:24:25,967532.2860481961,1935273.973197217
14,16:24:25,967531.488301233,1935273.9856854011
15,16:24:26,967530.8864098898,1935273.9962359492
16,16:24:26,967530.0984354137,1935273.9775289104
17,16:24:26,967529.4929702498,1935273.9576785392
18,16:24:27,967528.6900667157,1935273.9318609228
19,16:24:27,967528.0953994087,1935273.9313744707
20,16:24:28,967527.290192355,1935273.931409429
21,16:24:28,967526.6874390446,1935273.9309467394
22,16:24:28,967525.8833710928,1935273.9303438377
23,16:24:29,967525.2803129895,1935273.9298610354
24,16:24:29,967524.4760616501,1935273.9292780939
25,16:24:29,967523.8728490853,1935273.92891488
26,16:24:30,967523.068535284,1935273.9284224836
27,16:24:30,967522.4653227221,1935273.9280592634
28,16:24:30,967521.8621409069,1935273.9276812854
29,16:24:31,967521.0578574957,1935273.9271969998
30,16:24:31,967520.4546450593,1935273.9268261567
31,16:24:31,967519.6503617694,1935273.9263342435
32,16:24:32,967519.0471492148,1935273.925971031
33,16:24:32,967518.2026212321,1935273.9254559437
34,16:24:32,967517.6396229961,1935273.925107789
35,16:24:33,967516.8353397154,1935273.9246158763
36,16:24:33,967516.2321271666,1935273.9242526595
37,16:24:33,967515.4278438883,1935273.9237607478
38,16:24:34,967514.8246313424,1935273.9233975345
39,16:24:34,967514.0203480666,1935273.922905619
40,16:24:34,967513.4171356469,1935273.9225347773
41,16:24:35,967512.813923101,1935273.922171562
42,16:24:35,967512.0096093304,1935273.9216791617
43,16:24:35,967511.4063967897,1935273.9213159506
44,16:24:36,967510.5830358363,1935273.9347233989
45,16:24:36,967510.004301873,1935273.947259928
46,16:24:37,967509.1930657503,1935273.9465275938
47,16:24:37,967508.5910735002,1935273.9461761855
48,16:24:37,967507.7870336688,1935273.9457262855
49,16:24:38,967507.1837902679,1935273.945385468
50,16:24:38,967506.3795979198,1935273.9449331402
51,16:24:38,967505.776385027,1935273.9445928035
52,16:24:39,967504.9721011702,1935273.9441390187
53,16:24:39,967504.368888278,1935273.9437986796
54,16:24:39,967503.589919483,1935273.9554494047
55,16:24:40,967502.9529885517,1935273.9705906815
56,16:24:40,967502.1587988748,1935273.9704654992
57,16:24:40,967501.5553972571,1935273.9704806702
58,16:24:41,967500.7512569407,1935273.970593639
59,16:24:41,967500.1484651646,1935273.9706337783
60,16:24:41,967499.3442650585,1935273.9706695182
61,16:24:42,967498.7410461055,1935273.9707104787
62,16:24:42,967497.9367543722,1935273.9707523894
63,16:24:42,967497.3335356667,1935273.970778098
64,16:24:43,967496.7303169584,1935273.9708038138
65,16:24:43,967495.926055734,1935273.9708461987
66,16:24:43,967495.3228369099,1935273.9708795387
67,16:24:44,967494.5185451852,1935273.9709214428
68,16:24:44,967493.915326483,1935273.9709471557
69,16:24:45,967493.1110347632,1935273.9709890608
70,16:24:45,967492.5078159429,1935273.9710223984
71,16:24:45,967491.7035243467,1935273.9710566793
72,16:24:46,967491.1003054082,1935273.9710976419
73,16:24:46,967490.2960136958,1935273.9711395463
74,16:24:46,967489.6928255077,1935273.9711657434
75,16:24:47,967488.8885032927,1935273.9712071626
76,16:24:47,967488.2852846025,1935273.971232872
77,16:24:47,967487.4809933819,1935273.971244277
78,16:24:48,967486.877775305,1935273.9712318566
79,16:24:48,967486.0734844502,1935273.9712203802
80,16:24:48,967485.4702661318,1935273.971223211
81,16:24:49,967484.6659754051,1935273.9712041095
82,16:24:49,967484.0627572086,1935273.9711993148
83,16:24:49,967483.4671536285,1935273.9586229036
84,16:24:50,967482.6727587911,1935273.9024213862
85,16:24:50,967482.0711421829,1935273.8631657881
86,16:24:50,967481.2688440359,1935273.8108430593
87,16:24:51,967480.6671659362,1935273.771616989
88,16:24:51,967479.864898053,1935273.7193100012
89,16:24:51,967479.2632199565,1935273.680083933
90,16:24:52,967478.4610130866,1935273.6277779166
91,16:24:52,967477.8553587307,1935273.5834159278
92,16:24:53,967477.1176754695,1935273.4358881994
93,16:24:53,967476.5974346568,1935273.233760059
94,16:24:53,967475.8656054593,1935272.938999353
95,16:24:54,967475.3534360995,1935272.709028083
96,16:24:54,967474.9519909779,1935272.3355843234
97,16:24:54,967474.5520709889,1935271.7801924811
98,16:24:55,967474.2385040649,1935271.2685646326
99,16:24:55,967473.8681868716,1935270.5882637107
100,16:24:55,967473.7701680021,1935270.307618611
101,16:24:56,967473.6763239773,1935269.9066251845
102,16:24:56,967473.545743452,1935269.4405217774
103,16:24:56,967473.273125068,1935268.8119384518
104,16:24:57,967473.1923806423,1935268.6459267298
105,16:24:57,967473.1879933578,1935268.6397773712
106,16:24:57,967473.1868996936,1935268.637563102
107,16:24:58,967473.1871048396,1935268.6380927023
108,16:24:58,967473.1870451659,1935268.6380078401
109,16:24:58,967473.1870755523,1935268.6380159522
110,16:24:59,967473.1870754289,1935268.638023579
111,16:24:59,967473.1870754289,1935268.638023579
112,16:24:59,967473.1870754289,1935268.638023579
