,timeline,x,y
0,20:05:39,967568.8241389198,1935246.3267142992
1,20:05:39,967568.8241389198,1935246.3267142992
2,20:05:40,967568.9069257472,1935246.328109245
3,20:05:40,967569.244966303,1935246.341503058
4,20:05:40,967569.610634007,1935246.4095716607
5,20:05:41,967570.1480694368,1935246.5800278317
6,20:05:41,967570.655231731,1935246.8772513
7,20:05:42,967571.115687276,1935247.2774862133
8,20:05:42,967571.5653819905,1935247.7633031646
9,20:05:42,967572.0870874713,1935248.2834182163
10,20:05:43,967572.4631119448,1935248.7988939078
11,20:05:43,967572.7858319744,1935249.4408158087
12,20:05:43,967572.9389388041,1935250.0481359374
13,20:05:44,967573.0071595873,1935250.7283849625
14,20:05:44,967572.9791750652,1935251.4738614315
15,20:05:44,967572.9795718279,1935252.0772540441
16,20:05:45,967572.9407848194,1935252.8649546017
17,20:05:45,967572.9051682088,1935253.5493926725
18,20:05:45,967572.8657759035,1935254.311880835
19,20:05:46,967572.8385371735,1935255.0067043188
20,20:05:46,967572.8150533919,1935255.6745846595
21,20:05:47,967572.7754889125,1935256.4421350413
22,20:05:47,967572.7402491409,1935257.1239856088
23,20:05:47,967572.7008517211,1935257.8867940651
24,20:05:48,967572.6656000431,1935258.5693919808
25,20:05:48,967572.6303507934,1935259.251837377
26,20:05:48,967572.5909547027,1935260.0145619467
27,20:05:49,967572.5577790507,1935260.6568563168
28,20:05:49,967572.5183829593,1935261.4195808868
29,20:05:49,967572.4810603469,1935262.1421620534
30,20:05:50,967572.4458112078,1935262.8245998211
31,20:05:50,967572.4084885895,1935263.5471809907
32,20:05:50,967572.3711659695,1935264.2697621572
33,20:05:51,967572.3359168282,1935264.9521999294
34,20:05:51,967572.2985942046,1935265.6747810938
35,20:05:51,967572.2612715816,1935266.3973622627
36,20:05:52,967572.2239489546,1935267.119943433
37,20:05:52,967572.1812562455,1935267.8386937408
38,20:05:53,967572.0497327361,1935268.5044946563
39,20:05:53,967571.7968404095,1935269.1928328183
40,20:05:53,967571.5342362882,1935269.7457345442
41,20:05:54,967571.1182446735,1935270.3391536651
42,20:05:54,967570.7400976311,1935270.8495808633
43,20:05:54,967570.2249163241,1935271.3392970085
44,20:05:55,967569.7086296236,1935271.7873087865
45,20:05:55,967569.1335822404,1935272.2809761232
46,20:05:55,967568.6277056193,1935272.6098754252
47,20:05:56,967567.9612301835,1935272.9205716914
48,20:05:56,967567.3434777384,1935273.2123868074
49,20:05:56,967566.6963402656,1935273.423884456
50,20:05:57,967566.0041323421,1935273.5686213898
51,20:05:57,967565.2970543267,1935273.7255321385
52,20:05:58,967564.604233918,1935273.8416773763
53,20:05:58,967563.9018120455,1935273.88250383
54,20:05:58,967563.220470928,1935273.9254281337
55,20:05:59,967562.5483391172,1935273.9361184689
56,20:05:59,967561.8235606123,1935273.9515081083
57,20:05:59,967561.140415896,1935273.965913277
58,20:06:00,967560.3364955266,1935273.9828570231
59,20:06:00,967559.6933043234,1935273.99641114
60,20:06:00,967558.9697485385,1935274.0116600713
61,20:06:01,967558.3265878432,1935274.0252146758
62,20:06:01,967557.522636974,1935274.0421579322
63,20:06:01,967556.7990811965,1935274.0574068641
64,20:06:02,967556.0755254164,1935274.0726557898
65,20:06:02,967555.3921671838,1935274.0870575584
66,20:06:03,967554.628413868,1935274.1031536558
67,20:06:03,967553.9568572086,1935274.104554676
68,20:06:03,967553.140371093,1935274.1173469801
69,20:06:04,967552.5373753847,1935274.1301835794
70,20:06:04,967551.773953004,1935274.1465748057
71,20:06:04,967551.0502707257,1935274.1621039559
72,20:06:05,967550.3769192996,1935274.161249022
73,20:06:05,967549.6239961329,1935274.1276384469
74,20:06:05,967548.9469044621,1935274.1221547967
75,20:06:06,967548.222483222,1935274.113201702
76,20:06:06,967547.4989762569,1935274.1043165694
77,20:06:06,967546.7752562492,1935274.0953975338
78,20:06:07,967546.0515362413,1935274.0864784927
79,20:06:07,967545.3278162377,1935274.0775594558
80,20:06:08,967544.6443029017,1935274.0691359197
81,20:06:08,967543.9205829,1935274.0602168806
82,20:06:08,967543.1566562345,1935274.0508023393
83,20:06:09,967542.4731429028,1935274.0423787998
84,20:06:09,967541.749422905,1935274.0334597628
85,20:06:09,967540.9854962477,1935274.0240452222
86,20:06:10,967540.3019829203,1935274.0156216847
87,20:06:10,967539.6586762617,1935274.0076936537
88,20:06:10,967538.854542939,1935273.9977836115
89,20:06:11,967538.1308229516,1935273.988864571
90,20:06:11,967537.4875162999,1935273.9809365366
91,20:06:11,967536.7235896474,1935273.9715219967
92,20:06:12,967536.0400763334,1935273.9630984627
93,20:06:12,967535.2761496848,1935273.9536839172
94,20:06:13,967534.5926363751,1935273.9452603841
95,20:06:13,967533.8689163979,1935273.9363413458
96,20:06:13,967533.1049898762,1935273.9269191795
97,20:06:14,967532.4215702672,1935273.91835983
98,20:06:14,967531.7380288844,1935273.9097832872
99,20:06:14,967531.0143115879,1935273.9006964804
100,20:06:15,967530.2905942888,1935273.891609667
101,20:06:15,967529.5668769962,1935273.8825228554
102,20:06:15,967528.8431597012,1935273.8734360458
103,20:06:16,967528.1596489557,1935273.8648523653
104,20:06:16,967527.4359316671,1935273.8557655527
105,20:06:16,967526.7122142548,1935273.84668637
106,20:06:17,967525.9884969679,1935273.8375995548
107,20:06:17,967525.2647796854,1935273.8285127457
108,20:06:18,967524.5812690675,1935273.819921437
109,20:06:18,967523.8173451219,1935273.8103391237
110,20:06:18,967523.0936278409,1935273.801252314
111,20:06:19,967522.4101172271,1935273.7926610045
112,20:06:19,967521.686399708,1935273.7835894458
113,20:06:19,967520.9224760145,1935273.77399188
114,20:06:20,967520.2791413208,1935273.7659108432
