,timeline,x,y
55,20:23:36,967561.5240205466,1935273.919299131
56,20:23:36,967560.7757793771,1935273.9116447761
57,20:23:37,967560.0507838017,1935273.908098379
58,20:23:37,967559.3673138556,1935273.9046108262
59,20:23:37,967558.6035436046,1935273.90069853
60,20:23:38,967557.9199212644,1935273.8972009134
61,20:23:38,967557.155906859,1935273.8932923593
62,20:23:38,967556.4723150277,1935273.8897952298
63,20:23:39,967555.7485119139,1935273.886092389
64,20:23:39,967555.0649200821,1935273.8825952588
65,20:23:39,967554.3411169697,1935273.8788924173
66,20:23:40,967553.6173138602,1935273.8751895751
67,20:23:40,967552.8935107515,1935273.871486735
68,20:23:40,967552.2099189274,1935273.8679896058
69,20:23:41,967551.5263271064,1935273.864492477
70,20:23:41,967550.8025240045,1935273.8607896355
71,20:23:42,967550.0385096167,1935273.8568810762
72,20:23:42,967549.3568799923,1935273.8489604795
73,20:23:42,967548.5928907263,1935273.839644105
74,20:23:43,967547.9497955113,1935273.831849115
75,20:23:43,967547.185897031,1935273.8225799561
76,20:23:43,967546.4621748393,1935273.8137981864
77,20:23:44,967545.7786594378,1935273.8055042934
78,20:23:44,967545.054937246,1935273.7967225222
79,20:23:44,967544.3714218445,1935273.7884286332
80,20:23:45,967543.6074928688,1935273.7791589827
81,20:23:45,967542.8837706854,1935273.7703772157
82,20:23:45,967542.2002552883,1935273.7620833204
83,20:23:46,967541.4765331092,1935273.7533015534
84,20:23:46,967540.7528109278,1935273.7445197823
85,20:23:47,967540.0692955373,1935273.7362258872
86,20:23:47,967539.3053665734,1935273.7269562413
87,20:23:47,967538.6218511851,1935273.7186623525
88,20:23:48,967537.857922225,1935273.7093927052
89,20:23:48,967537.1342000517,1935273.7006109355
90,20:23:48,967536.4104778849,1935273.6918291664
91,20:23:49,967535.6867557158,1935273.683047396
92,20:23:49,967535.0032403362,1935273.674753503
93,20:23:49,967534.2393113858,1935273.665483855
94,20:23:50,967533.5155892206,1935273.6567020859
95,20:23:50,967532.7918670597,1935273.6479203196
96,20:23:51,967532.148558475,1935273.6401142997
97,20:23:51,967531.344422744,1935273.630356778
98,20:23:51,967530.6207005894,1935273.6215750081
99,20:23:52,967529.9371852186,1935273.6132811136
100,20:23:52,967529.1732562794,1935273.6040114714
101,20:23:52,967528.4495341288,1935273.5952297016
102,20:23:53,967527.7660187668,1935273.5869358063
103,20:23:53,967527.0422966181,1935273.5781540372
104,20:23:53,967526.3185744715,1935273.5693722668
105,20:23:54,967525.6350591141,1935273.561078376
106,20:23:54,967524.9113369717,1935273.5522966047
107,20:23:54,967524.147408044,1935273.5430269595
108,20:23:55,967523.4236859079,1935273.5342451897
109,20:23:55,967522.7803773402,1935273.52643917
110,20:23:56,967522.0164484185,1935273.5171695256
111,20:23:56,967521.2525194986,1935273.5078998818
112,20:23:56,967520.5287973685,1935273.4991181106
113,20:23:57,967519.8854888057,1935273.4913120957
114,20:23:57,967519.16176668,1935273.482530323
115,20:23:57,967518.397837768,1935273.4732606823
116,20:23:58,967517.7143224259,1935273.4649667891
117,20:23:58,967516.9503935177,1935273.4556971435
118,20:23:58,967516.2668781801,1935273.4474032468
119,20:23:59,967515.5833628426,1935273.439109353
120,20:23:59,967514.8596407273,1935273.430327584
121,20:23:59,967514.1359186094,1935273.4215458164
122,20:24:00,967513.3719897089,1935273.4122761725
123,20:24:00,967512.6482675951,1935273.4034944
124,20:24:01,967511.9245454856,1935273.394712631
125,20:24:01,967511.2008233739,1935273.385930864
126,20:24:01,967510.4771012663,1935273.3771490927
127,20:24:02,967509.7935859419,1935273.3688552019
128,20:24:02,967509.0698638386,1935273.3600734272
