,Time,X,Y
0,10/13/2023 1:19,967146.1973,1935341.029
1,10/13/2023 1:19,967146.1973,1935341.029
2,10/13/2023 1:19,967146.1973,1935341.029
3,10/13/2023 1:19,967146.1973,1935341.029
4,10/13/2023 1:19,967146.1973,1935341.029
5,10/13/2023 1:19,967145.987,1935341.619
6,10/13/2023 1:19,967145.987,1935341.619
7,10/13/2023 1:19,967145.8402,1935340.728
8,10/13/2023 1:19,967145.8402,1935340.728
9,10/13/2023 1:19,967145.8402,1935340.728
10,10/13/2023 1:19,967147.0298,1935340.835
11,10/13/2023 1:19,967147.0298,1935340.835
12,10/13/2023 1:19,967147.0298,1935340.835
13,10/13/2023 1:19,967147.0298,1935340.835
14,10/13/2023 1:19,967147.0298,1935340.835
15,10/13/2023 1:19,967146.145,1935341.166
16,10/13/2023 1:19,967146.145,1935341.166
17,10/13/2023 1:19,967145.6277,1935340.558
18,10/13/2023 1:19,967145.6277,1935340.558
19,10/13/2023 1:19,967145.6277,1935340.558
20,10/13/2023 1:19,967145.6277,1935340.558
21,10/13/2023 1:19,967145.6277,1935340.558
22,10/13/2023 1:19,967145.6277,1935340.558
23,10/13/2023 1:19,967146.9287,1935340.304
24,10/13/2023 1:19,967146.9287,1935340.304
25,10/13/2023 1:19,967146.9287,1935340.304
26,10/13/2023 1:19,967146.9287,1935340.304
27,10/13/2023 1:19,967146.9287,1935340.304
28,10/13/2023 1:19,967145.9485,1935339.355
29,10/13/2023 1:19,967145.9485,1935339.355
30,10/13/2023 1:19,967145.9485,1935339.355
31,10/13/2023 1:19,967146.3703,1935341.325
32,10/13/2023 1:19,967146.3703,1935341.325
33,10/13/2023 1:19,967146.3703,1935341.325
34,10/13/2023 1:19,967146.3703,1935341.325
35,10/13/2023 1:19,967146.3703,1935341.325
36,10/13/2023 1:19,967145.9493,1935340.172
37,10/13/2023 1:19,967145.9493,1935340.172
38,10/13/2023 1:19,967146.3057,1935340.777
39,10/13/2023 1:19,967146.3057,1935340.777
40,10/13/2023 1:19,967146.3057,1935340.777
41,10/13/2023 1:19,967145.6599,1935340.169
42,10/13/2023 1:19,967145.6599,1935340.169
43,10/13/2023 1:19,967145.6599,1935340.169
44,10/13/2023 1:19,967145.6599,1935340.169
45,10/13/2023 1:19,967145.6599,1935340.169
46,10/13/2023 1:19,967145.5558,1935339.731
47,10/13/2023 1:19,967145.5558,1935339.731
48,10/13/2023 1:19,967145.5921,1935340.741
49,10/13/2023 1:19,967145.5921,1935340.741
50,10/13/2023 1:19,967145.6707,1935340.45
51,10/13/2023 1:19,967146.0246,1935341.105
52,10/13/2023 1:19,967146.0246,1935341.105
53,10/13/2023 1:19,967146.0246,1935341.105
54,10/13/2023 1:19,967146.1649,1935340.415
55,10/13/2023 1:19,967146.1649,1935340.415
56,10/13/2023 1:19,967145.6472,1935340.735
57,10/13/2023 1:19,967145.8216,1935341.58
58,10/13/2023 1:19,967145.8216,1935341.58
59,10/13/2023 1:19,967145.8216,1935341.58
60,10/13/2023 1:19,967145.8216,1935341.58
61,10/13/2023 1:19,967145.7484,1935341.604
62,10/13/2023 1:19,967145.7484,1935341.604
63,10/13/2023 1:19,967145.7484,1935341.604
64,10/13/2023 1:19,967145.7484,1935341.604
65,10/13/2023 1:19,967145.7484,1935341.604
66,10/13/2023 1:19,967145.2293,1935340.698
67,10/13/2023 1:19,967145.2293,1935340.698
68,10/13/2023 1:19,967146.3268,1935341.604
69,10/13/2023 1:19,967146.3268,1935341.604
70,10/13/2023 1:19,967146.0122,1935340.875
71,10/13/2023 1:19,967146.7881,1935340.893
72,10/13/2023 1:19,967146.7881,1935340.893
73,10/13/2023 1:19,967146.7881,1935340.893
74,10/13/2023 1:19,967146.0672,1935340.492
75,10/13/2023 1:19,967146.0672,1935340.492
76,10/13/2023 1:19,967145.8973,1935340.711
77,10/13/2023 1:19,967146.29,1935340.619
78,10/13/2023 1:19,967146.29,1935340.619
79,10/13/2023 1:19,967146.29,1935340.619
80,10/13/2023 1:19,967145.8681,1935340.312
81,10/13/2023 1:19,967146.3916,1935340.557
82,10/13/2023 1:19,967146.3916,1935340.557
83,10/13/2023 1:19,967146.3916,1935340.557
84,10/13/2023 1:19,967146.3904,1935341.091
85,10/13/2023 1:19,967146.5757,1935339.743
86,10/13/2023 1:19,967146.5757,1935339.743
87,10/13/2023 1:19,967145.8884,1935340.355
88,10/13/2023 1:19,967145.8884,1935340.355
89,10/13/2023 1:19,967144.9601,1935341.428
90,10/13/2023 1:19,967144.9601,1935341.428
91,10/13/2023 1:19,967145.3145,1935340.794
92,10/13/2023 1:19,967145.6187,1935341.032
93,10/13/2023 1:19,967145.6187,1935341.032
94,10/13/2023 1:19,967145.6187,1935341.032
95,10/13/2023 1:19,967146.8737,1935340.966
96,10/13/2023 1:19,967146.7832,1935340.505
97,10/13/2023 1:19,967146.7832,1935340.505
98,10/13/2023 1:19,967145.8588,1935340.27
99,10/13/2023 1:19,967145.8588,1935340.27
100,10/13/2023 1:19,967145.1946,1935340.171
101,10/13/2023 1:19,967145.1946,1935340.171
102,10/13/2023 1:19,967145.7972,1935340.715
103,10/13/2023 1:19,967146.1273,1935340.757
104,10/13/2023 1:19,967146.1273,1935340.757
105,10/13/2023 1:19,967146.1273,1935340.757
106,10/13/2023 1:19,967146.1273,1935340.757
107,10/13/2023 1:19,967146.1273,1935340.757
108,10/13/2023 1:19,967146.7893,1935340.621
109,10/13/2023 1:19,967146.7893,1935340.621
110,10/13/2023 1:19,967146.7893,1935340.621
111,10/13/2023 1:19,967146.7893,1935340.621
112,10/13/2023 1:19,967145.9168,1935340.661
113,10/13/2023 1:19,967145.9168,1935340.661
114,10/13/2023 1:19,967145.9168,1935340.661
115,10/13/2023 1:19,967145.9168,1935340.661
116,10/13/2023 1:19,967145.9168,1935340.661
117,10/13/2023 1:19,967145.7101,1935341.319
118,10/13/2023 1:19,967145.7101,1935341.319
119,10/13/2023 1:19,967146.4264,1935340.666
120,10/13/2023 1:19,967146.4264,1935340.666
121,10/13/2023 1:19,967146.3354,1935340.432
122,10/13/2023 1:19,967146.3354,1935340.432
123,10/13/2023 1:19,967146.3354,1935340.432
124,10/13/2023 1:19,967146.4207,1935340.079
125,10/13/2023 1:19,967146.2603,1935341.404
126,10/13/2023 1:19,967146.2603,1935341.404
127,10/13/2023 1:19,967146.2603,1935341.404
128,10/13/2023 1:19,967146.2603,1935341.404
129,10/13/2023 1:19,967146.5317,1935340.749
130,10/13/2023 1:19,967146.5317,1935340.749
131,10/13/2023 1:19,967146.1637,1935340.625
132,10/13/2023 1:19,967146.1637,1935340.625
133,10/13/2023 1:19,967146.1637,1935340.625
134,10/13/2023 1:19,967146.0417,1935341.031
135,10/13/2023 1:19,967146.0417,1935341.031
136,10/13/2023 1:19,967146.0417,1935341.031
137,10/13/2023 1:19,967146.2637,1935340.455
138,10/13/2023 1:19,967146.2637,1935340.455
139,10/13/2023 1:19,967145.9977,1935340.399
140,10/13/2023 1:19,967146.0771,1935340.961
141,10/13/2023 1:19,967146.0771,1935340.961
142,10/13/2023 1:19,967146.0771,1935340.961
143,10/13/2023 1:19,967145.8239,1935340.307
144,10/13/2023 1:19,967146.4857,1935341.085
145,10/13/2023 1:19,967146.4857,1935341.085
146,10/13/2023 1:19,967146.4857,1935341.085
147,10/13/2023 1:19,967145.6955,1935340.201
148,10/13/2023 1:19,967146.5735,1935340.612
149,10/13/2023 1:19,967146.5735,1935340.612
150,10/13/2023 1:19,967145.706,1935340.848
151,10/13/2023 1:19,967146.1945,1935340.264
152,10/13/2023 1:19,967146.1945,1935340.264
153,10/13/2023 1:19,967146.1945,1935340.264
154,10/13/2023 1:19,967146.213,1935340.006
155,10/13/2023 1:19,967146.213,1935340.006
156,10/13/2023 1:19,967146.213,1935340.006
157,10/13/2023 1:19,967146.213,1935340.006
158,10/13/2023 1:19,967146.4888,1935340.455
159,10/13/2023 1:19,967146.1911,1935340.899
160,10/13/2023 1:19,967146.1911,1935340.899
161,10/13/2023 1:19,967145.7581,1935340.664
162,10/13/2023 1:19,967145.7581,1935340.664
163,10/13/2023 1:19,967146.1739,1935340.758
164,10/13/2023 1:19,967146.489,1935341.266
165,10/13/2023 1:19,967146.489,1935341.266
166,10/13/2023 1:19,967146.489,1935341.266
167,10/13/2023 1:19,967146.6967,1935340.689
168,10/13/2023 1:19,967147.2036,1935340.753
169,10/13/2023 1:19,967147.2036,1935340.753
170,10/13/2023 1:19,967147.0933,1935339.291
171,10/13/2023 1:19,967147.0933,1935339.291
172,10/13/2023 1:19,967147.0933,1935339.291
173,10/13/2023 1:19,967146.1342,1935339.954
174,10/13/2023 1:19,967146.1342,1935339.954
175,10/13/2023 1:19,967146.1342,1935339.954
176,10/13/2023 1:19,967146.1857,1935340.424
177,10/13/2023 1:19,967146.1857,1935340.424
