,X,Y
0,967512.2705,1935270.988
1,967520.275,1935271.749
2,967528.3068,1935272.004
3,967536.3464,1935272.216
4,967544.382,1935272.354
5,967552.4237,1935272.429
6,967560.4654,1935272.503
7,967568.0168,1935270.511
8,967572.0531,1935263.956
9,967572.2085,1935255.925
10,967570.9082,1935248.141
11,,
