,X,Y
0,967531.0255,1935304.687
1,967531.1816,1935303.947
2,967531.3343,1935303.224
3,967531.467,1935302.595
4,967531.625,1935301.848
5,967531.7663,1935301.179
6,967531.9077,1935300.51
7,967532.0657,1935299.763
8,967532.2154,1935299.055
9,967532.3484,1935298.426
10,967532.5091,1935297.663
11,967532.6084,1935297.015
12,967532.7515,1935296.301
13,967532.9229,1935295.536
14,967533.0577,1935294.87
15,967533.2151,1935294.132
16,967533.3268,1935293.327
17,967533.4987,1935292.525
18,967533.6158,1935291.878
19,967533.7334,1935291.17
20,967533.8495,1935290.384
21,967533.9099,1935289.752
22,967533.9834,1935289.031
23,967534.0566,1935288.311
24,967534.1296,1935287.591
25,967534.2026,1935286.871
26,967534.2675,1935286.231
27,967534.3486,1935285.432
28,967534.4175,1935284.752
29,967534.4905,1935284.032
30,967534.5634,1935283.312
31,967534.6324,1935282.632
32,967534.7013,1935281.952
33,967534.7783,1935281.193
34,967534.8391,1935280.593
35,967534.901,1935279.801
36,967534.9512,1935279.077
37,967534.9989,1935278.396
38,967535.0494,1935277.674
39,967535.0999,1935276.952
40,967535.1448,1935276.311
41,967535.1947,1935275.736
42,967535.2998,1935275.231
43,967535.622,1935274.662
44,967536.3379,1935273.755
45,967536.8093,1935273.388
46,967537.4142,1935273.041
47,967538.0928,1935272.71
48,967538.6314,1935272.51
49,967539.4147,1935272.327
50,967540.0455,1935272.23
51,967540.7588,1935272.112
52,967541.4731,1935271.994
53,967542.2264,1935271.869
54,967542.8608,1935271.764
55,967543.5348,1935271.652
56,967544.2088,1935271.541
57,967544.9621,1935271.416
58,967545.7551,1935271.285
59,967546.381,1935271.2
60,967547.0956,1935271.132
61,967547.7658,1935271.084
62,967548.4829,1935271.062
63,967549.188,1935271.079
64,967549.8742,1935271.098
65,967550.5969,1935271.117
66,967551.3203,1935271.137
67,967552.0439,1935271.156
68,967552.7272,1935271.174
69,967553.4106,1935271.193
70,967554.1743,1935271.213
71,967554.8577,1935271.232
72,967555.5812,1935271.251
73,967556.2244,1935271.269
74,967556.9479,1935271.288
75,967557.7117,1935271.309
76,967558.395,1935271.327
77,967559.1588,1935271.348
78,967559.8823,1935271.367
79,967560.6461,1935271.388
80,967561.2491,1935271.404
81,967562.053,1935271.426
82,967562.656,1935271.442
83,967563.4599,1935271.464
84,967564.1433,1935271.482
85,967564.8657,1935271.5
86,967565.5204,1935271.46
87,967566.2703,1935271.383
88,967566.9114,1935271.194
89,967567.4494,1935270.879
90,967568.0877,1935270.464
91,967568.662,1935270.096
92,967569.1753,1935269.736
93,967569.6776,1935269.229
94,967570.1755,1935268.7
95,967570.6412,1935268.168
96,967570.9626,1935267.598
97,967571.2235,1935266.945
98,967571.4715,1935266.341
99,967571.6257,1935265.74
100,967571.7518,1935265.004
101,967571.8754,1935264.369
102,967571.9923,1935263.667
103,967572.0709,1935262.917
104,967572.1338,1935262.244
105,967572.1652,1935261.491
106,967572.1956,1935260.848
107,967572.2315,1935260.085
108,967572.2655,1935259.362
109,967572.2977,1935258.68
110,967572.3317,1935257.957
111,967572.3657,1935257.234
112,967572.3998,1935256.511
113,967572.4319,1935255.829
114,967572.464,1935255.146
115,967572.4981,1935254.423
116,967572.534,1935253.66
117,967572.5642,1935253.018
118,967572.5983,1935252.295
119,967572.6342,1935251.532
120,967572.6682,1935250.809
121,967572.7004,1935250.127
122,967572.7329,1935249.405
123,967572.6905,1935248.721
124,967572.4952,1935248.09
125,967572.205,1935247.449
126,967571.9029,1935246.803
127,967571.5597,1935246.29
128,967571.0982,1935245.879
129,967570.553,1935245.548
130,967569.9964,1935245.389
131,967569.3889,1935245.392
132,967568.8428,1935245.558
133,,
