,X,Y
0,967139.7930144784,1935338.5041174972
1,967139.047735742,1935339.0114457847
2,967138.0808797412,1935339.1333517188
3,967137.4384855127,1935339.17759792
4,967136.7224788868,1935339.1362760277
5,967136.0068386956,1935339.0510230255
6,967135.342519726,1935338.9570220653
7,967134.634303867,1935338.765973356
8,967133.9709585642,1935338.588099618
9,967133.2471901384,1935338.3783092287
10,967132.5904519352,1935338.1228654112
11,967131.9873302848,1935337.893356308
12,967131.2737235568,1935337.6218003435
13,967130.6726377688,1935337.3930597696
14,967129.9963356042,1935337.1356833891
15,967129.3200589964,1935336.878318856
16,967128.6437743474,1935336.6209503808
17,967128.0050579164,1935336.3778801083
18,967127.328769934,1935336.120511582
19,967126.6524819518,1935335.863143056
20,967126.0197820134,1935335.5711705375
21,967125.4905482816,1935335.2462839095
22,967124.832908986,1935334.8524777757
23,967124.1773982864,1935334.4605019328
24,967123.5708549372,1935334.0420819533
25,967123.1656105826,1935333.6128558952
26,967122.78138438,1935333.0419819464
27,967122.3685031304,1935332.4436753343
28,967121.9346647848,1935331.815396549
29,967121.552982598,1935331.2528966505
30,967121.2638416667,1935330.679799606
31,967121.0623052808,1935330.0230464428
32,967120.8559475536,1935329.36752086
33,967120.6996070836,1935328.6919486453
34,967120.6595016395,1935328.0074877625
35,967120.6171031712,1935327.321163469
36,967120.5788308416,1935326.6421781403
37,967120.6122956811,1935325.952405392
38,967120.6588376884,1935325.2271345537
39,967120.771891178,1935324.507751644
40,967120.9196063556,1935323.8458138555
41,967121.0641385904,1935323.17826078
42,967121.2389138635,1935322.4443724817
43,967121.4597104985,1935321.8255295744
44,967121.714624684,1935321.101892064
45,967121.9278541246,1935320.49545751
46,967122.194529905,1935319.7369645843
47,967122.434543041,1935319.054322548
48,967122.687872802,1935318.333779625
49,967122.901203982,1935317.7270034312
50,967123.1545347556,1935317.0064567027
51,967123.3678659324,1935316.3996805088
52,967123.6211967026,1935315.679133779
53,967123.8745275337,1935314.958583241
54,967124.1145261964,1935314.275891387
55,967124.32785834,1935313.669054181
56,967124.5794482406,1935312.9490327388
57,967124.7511437436,1935312.2750624365
58,967124.9113000884,1935311.6073768216
59,967125.0276450634,1935310.92121262
60,967125.0633394404,1935310.2195681592
61,967125.1055863444,1935309.535694383
62,967125.1477451108,1935308.8536422823
63,967125.194850602,1935308.0913772648
64,967125.23452004,1935307.449416109
65,967125.2841064128,1935306.646991359
66,967125.3262549324,1935305.9649238363
67,967125.3634448,1935305.363099555
68,967125.4105519633,1935304.6007887945
69,967125.420213251,1935303.9361294596
70,967125.3070283474,1935303.2265222648
71,967125.189518436,1935302.5505540576
72,967125.0290128632,1935301.9100116608
73,967124.850607357,1935301.205300136
74,967124.6411030758,1935300.5331908888
75,967124.4305953718,1935299.8803185795
76,967124.1968224304,1935299.1539389896
77,967123.9583228664,1935298.484556362
78,967123.7366368226,1935297.9289910963
79,967123.470879002,1935297.2554060835
80,967123.1903775722,1935296.544811924
81,967122.924730384,1935295.8718236575
82,967122.6442969412,1935295.1613907695
83,967122.3933851548,1935294.5257471555
84,967122.157233783,1935293.927494356
85,967121.876804024,1935293.2170691583
86,967121.5963742696,1935292.506643961
87,967121.3454634314,1935291.8710003672
88,967121.0797931338,1935291.1979659745
89,967120.8288822946,1935290.562322382
90,967120.5484525334,1935289.8518971908
91,967120.2827822308,1935289.1788627964
92,967120.0171119266,1935288.505828412
93,967119.7514416206,1935287.832794024
94,967119.5152902388,1935287.2345412364
95,967119.2348604668,1935286.524116052
96,967118.998709084,1935285.9258632676
97,967118.7182793132,1935285.2154380896
98,967118.4526090014,1935284.542403703
99,967118.2164576118,1935283.94415092
100,967117.9507872992,1935283.2711165396
101,967117.6998764478,1935282.6354729636
