,X,Y
0,967568.8372409582,1935246.3259313635
1,967569.496255221,1935246.336153827
2,967570.1932570286,1935246.3635950529
3,967570.879227993,1935246.526134682
4,967571.3727978516,1935246.7744753072
5,967572.012106497,1935247.14259254
6,967572.516885144,1935247.6009566777
7,967572.8483311944,1935248.1222213104
8,967573.0309427552,1935248.7774420176
9,967573.0214669532,1935249.3876645835
10,967572.8626028132,1935249.9865524024
11,967572.6477102208,1935250.754559585
12,967572.567687053,1935251.35354378
13,967572.4889661758,1935252.0738179
14,967572.442452022,1935252.7815459648
15,967572.4071800814,1935253.5765185568
16,967572.3957221796,1935254.2575427133
17,967572.3832558334,1935254.940579848
18,967572.370081768,1935255.664216927
19,967572.3561804096,1935256.427767124
20,967572.3430102292,1935257.151160166
21,967572.3305719492,1935257.834350304
22,967572.316670466,1935258.5979081276
23,967572.304962024,1935259.2410249987
24,967572.2910581076,1935260.004735344
25,967572.277154188,1935260.7684456848
26,967572.2639820516,1935261.491960745
27,967572.251541698,1935262.1752805284
28,967572.2001310884,1935262.9164859653
29,967572.1270033588,1935263.6361626564
30,967572.0523531068,1935264.309673612
31,967571.8933057172,1935264.9775304592
32,967571.7131117588,1935265.6819011045
33,967571.5329909074,1935266.3797662733
34,967571.2967728806,1935267.0671724435
35,967571.0353854478,1935267.704596009
36,967570.7345684594,1935268.442149144
37,967570.4712538788,1935268.9955963967
38,967570.029502402,1935269.5454538744
39,967569.5468010816,1935270.061019808
40,967569.0408245058,1935270.5551847368
41,967568.4909243656,1935270.968053077
42,967567.8988934372,1935271.3575571843
43,967567.2770240958,1935271.6568965376
44,967566.658142453,1935271.9563902756
45,967565.9630947612,1935272.277493632
46,967565.3528789342,1935272.5750429688
47,967564.7049343366,1935272.9061721915
48,967564.0180404852,1935273.198091202
49,967563.3679979146,1935273.43489789
50,967562.706756712,1935273.6717550375
51,967562.0019735424,1935273.88955814
52,967561.3485518774,1935274.037765732
53,967560.6040661958,1935274.213844651
54,967559.8933394288,1935274.362298904
55,967559.2094849478,1935274.4825611184
56,967558.455957574,1935274.5673343583
57,967557.7479906664,1935274.640216678
58,967557.0836088448,1935274.5723710144
59,967556.3625923224,1935274.478008576
60,967555.6826732466,1935274.410586688
61,967554.9616034108,1935274.3368112475
62,967554.2021500788,1935274.259182532
63,967553.4821446122,1935274.1856300011
64,967552.802196724,1935274.116186244
65,967552.0412355782,1935274.0393573327
66,967551.3214597194,1935273.9858699755
67,967550.5587324862,1935273.9068999891
68,967549.8804619656,1935273.8375058395
69,967549.1203093596,1935273.7597210545
70,967548.3604004256,1935273.6819630435
71,967547.7214637832,1935273.6180544265
72,967547.030501664,1935273.6156222315
73,967546.3056451968,1935273.6339931583
74,967545.623488928,1935273.6495582648
75,967544.8996980272,1935273.666161224
76,967544.176150916,1935273.682783325
77,967543.4123745495,1935273.7003283624
78,967542.6887969372,1935273.7169499712
79,967541.965219327,1935273.73357158
80,967541.2818404776,1935273.7492697733
81,967540.5984616276,1935273.7649679645
82,967539.7944865128,1935273.7834364213
83,967539.1005784228,1935273.847190804
84,967538.512583436,1935274.0158841845
85,967537.8953303064,1935274.356808344
86,967537.3898050286,1935274.8207279465
87,967536.8996242149,1935275.231198808
88,967536.4038053716,1935275.7197892528
89,967535.9787127704,1935276.455492442
90,967535.6262204133,1935277.0773835576
91,967535.3169786328,1935277.6140270932
92,967534.9837674636,1935278.26096278
93,967534.6893996096,1935278.9365193872
94,967534.5007480552,1935279.57037974
95,967534.274379532,1935280.3022077088
96,967534.0720613291,1935280.9550575567
97,967533.857844286,1935281.6461703752
98,967533.6743201376,1935282.3661404368
99,967533.5181688434,1935283.0724653092
100,967533.3608425844,1935283.7778484852
101,967533.2077353626,1935284.482703883
102,967533.1111643664,1935285.178116316
103,967533.0167603716,1935285.8581624364
104,967532.911474911,1935286.614124044
105,967532.8116363712,1935287.3307816724
106,967532.7117978272,1935288.0474392949
107,967532.6119596465,1935288.7640740448
108,967532.506574773,1935289.5205298848
109,967532.4011898928,1935290.2769857263
110,967532.312444732,1935290.9140011675
111,967532.2126064232,1935291.6306435384
112,967532.1072215429,1935292.3870993787
113,967532.0073832308,1935293.103741749
114,967531.8848054784,1935293.717456479
115,967531.6895405508,1935294.2033360128
116,967531.2149354717,1935295.038130897
117,967530.8995631248,1935295.565050281
118,967530.5021363012,1935296.1384593896
119,967530.0983533328,1935296.7278012133
120,967529.6604783292,1935297.153056709
121,967529.1399321156,1935297.470051496
122,967528.5484374086,1935297.6994685903
123,967527.8665517368,1935297.814895462
124,967527.1229256134,1935297.9791570432
125,967526.411348664,1935298.15608808
126,967525.7737021258,1935298.3004354043
127,967525.0146012187,1935298.401817385
128,967524.3378106516,1935298.4942813728
129,967523.6154534812,1935298.589444489
130,967522.864128116,1935298.664321144
131,967522.1587876732,1935298.7217299812
132,967521.40033783,1935298.745843556
133,967520.687472816,1935298.750789532
134,967519.9628973706,1935298.751521424
135,967519.2880703594,1935298.7302915533
136,967518.563604872,1935298.7107119637
137,967517.8403306218,1935298.691052185
138,967517.0767976904,1935298.6703315985
139,967516.3532177951,1935298.650705089
140,967515.6296684096,1935298.631079065
141,967514.9067145276,1935298.612377883
142,967514.2637000134,1935298.5956899312
143,967513.5018369484,1935298.579320995
144,967512.8585029716,1935298.567364914
145,967512.094993434,1935298.5528385972
146,967511.371382485,1935298.538993582
147,967510.7281458544,1935298.5266729104
148,967509.9241000692,1935298.5112720684
149,967509.2406611516,1935298.498181358
150,967508.517019949,1935298.4843206003
151,967507.7933787456,1935298.4704598435
152,967507.0295352568,1935298.4558290448
153,967506.3058940556,1935298.4419682932
154,967505.5822528576,1935298.428107536
155,967504.9390162418,1935298.4157868668
156,967504.13497047,1935298.4003860285
157,967503.411329278,1935298.386525269
158,967502.6474858018,1935298.3718944727
159,967501.923844612,1935298.3580337176
160,967501.2404057112,1935298.344943004
161,967500.5167645286,1935298.3310822495
162,967499.752921054,1935298.3164514508
163,967499.0292798736,1935298.3025906973
164,967498.3056388176,1935298.2887223144
165,967497.6222000472,1935298.2756239776
166,967496.8583567068,1935298.260985552
167,967496.2151201052,1935298.248664885
168,967495.4914789308,1935298.2348041253
169,967494.7678377602,1935298.220943372
170,967494.0441965904,1935298.2070826164
171,967493.3607577098,1935298.1939919023
172,967492.5969142548,1935298.1793611085
173,967491.9134753792,1935298.1662703943
174,967491.1496319284,1935298.1516395956
175,967490.3857884808,1935298.1370087983
176,967489.6621473205,1935298.123148044
177,967488.97870845,1935298.1100573328
178,967488.2148650076,1935298.095426535
179,967487.571628427,1935298.0831058647
180,967486.8077849868,1935298.0684750665
181,967486.124346122,1935298.0553843563
182,967485.4007049716,1935298.0415235977
183,967484.6770638244,1935298.027662844
184,967483.9534226784,1935298.013802091
185,967483.2699838192,1935298.0007113763
186,967482.586544964,1935297.9876206648
187,967481.8227015358,1935297.9729898677
188,967481.0990603992,1935297.9591291132
189,967480.415621546,1935297.9460384003
190,967479.6517781252,1935297.931407604
191,967478.9281369898,1935297.9175468516
192,967478.2044958604,1935297.9036860971
193,967477.4760747312,1935297.893006336
194,967476.7566171178,1935297.8904253105
195,967476.0331179576,1935297.87914506
196,967475.310441438,1935297.8679389425
197,967474.6696408208,1935297.8540170635
198,967473.9083269754,1935297.8280761712
199,967473.2125198726,1935297.7639557864
200,967472.5066003198,1935297.660428528
201,967471.8123703712,1935297.5873246605
202,967471.1014639868,1935297.4884701823
203,967470.3832113396,1935297.3872560677
204,967469.6269922808,1935297.2809062009
205,967468.9090080842,1935297.1781631457
206,967468.2363976658,1935297.063755045
207,967467.4791018978,1935296.946464802
208,967466.7294719834,1935296.842119252
209,967466.051408901,1935296.746305151
210,967465.2952594894,1935296.639414809
211,967464.644771477,1935296.5766417915
212,967463.9036773188,1935296.46702399
213,967463.1345374488,1935296.3615743692
214,967462.46468526,1935296.2751361304
215,967461.6488478032,1935296.1035558968
216,967460.9296926697,1935295.9996194912
217,967460.2218712692,1935295.921630832
218,967459.5535303564,1935295.872486825
219,967458.7890553564,1935295.7730002936
220,967458.1227316038,1935295.723644321
221,967457.3987257448,1935295.669471675
222,967456.6796906164,1935295.619298972
223,967456.0030632342,1935295.5923423616
224,967455.2393670232,1935295.5588957595
225,967454.51637636,1935295.5271883416
226,967453.7936296122,1935295.4954924344
227,967453.0707913518,1935295.4637950736
228,967452.3479835992,1935295.4320981929
229,967451.6653318316,1935295.4021622536
230,967450.9425240824,1935295.370465378
231,967450.2197163334,1935295.338768504
232,967449.4165966132,1935295.3035497528
233,967448.6536328824,1935295.2700919383
234,967448.0208574675,1935295.259966936
235,967447.2992755088,1935295.264331644
236,967446.5760029408,1935295.2675633752
237,967445.932584513,1935295.270495708
238,967445.1690933894,1935295.2739792776
239,967444.4457280989,1935295.277285812
240,967443.6821758476,1935295.280776038
241,967442.9588105608,1935295.2840825687
242,967442.2354452736,1935295.2873890973
243,967441.5924539132,1935295.2903282335
244,967440.8407155118,1935295.3126112083
245,967440.214721809,1935295.392009048
246,967439.5627369436,1935295.5170733305
247,967438.8573863176,1935295.743700412
248,967438.2507233246,1935295.887175819
249,967437.471610778,1935296.133894698
250,967436.7597121054,1935296.375093653
251,967436.0612858424,1935296.5769334
252,967435.3799899828,1935296.812418288
253,967434.76047895,1935297.0345925484
254,967434.0458016252,1935297.260598128
255,967433.3203308538,1935297.4707944884
256,967432.6278346878,1935297.6930266616
257,967431.991409928,1935297.9120099957
258,967431.2778898842,1935298.1783782288
259,967430.636644174,1935298.4165224603
260,967429.9582339404,1935298.6681482769
261,967429.3199248832,1935298.905820581
262,967428.6388776646,1935299.1697540416
263,967428.0061576472,1935299.422412752
264,967427.2874376762,1935299.701085939
265,967426.6312595092,1935299.867205683
266,967425.9479149724,1935299.9344006309
267,967425.2908739896,1935299.915246636
268,967424.5644845794,1935299.901532796
