,X,Y
0,967058.7255,1935385.695
1,967059.1877,1935385.41
2,967060.004,1935385.525
3,967060.6778,1935385.629
4,967061.4305,1935385.746
5,967062.132,1935385.817
6,967062.855,1935385.881
7,967063.5749,1935385.946
8,967064.2158,1935386.003
9,967065.0166,1935386.074
10,967065.6407,1935386.098
11,967066.3887,1935386.065
12,967067.0616,1935386.025
13,967067.7512,1935385.86
14,967068.3911,1935385.647
15,967069.0852,1935385.376
16,967069.7985,1935385.095
17,967070.4344,1935384.845
18,967071.1078,1935384.581
19,967071.7776,1935384.314
20,967072.3892,1935384.035
21,967073.0478,1935383.736
22,967073.6108,1935383.409
23,967074.263,1935383.008
24,967074.8716,1935382.628
25,967075.3746,1935382.258
26,967075.9944,1935381.807
27,967076.5424,1935381.403
28,967077.1179,1935380.968
29,967077.6636,1935380.557
30,967078.2414,1935380.121
31,967078.787,1935379.709
32,967079.3648,1935379.274
33,967079.9746,1935378.814
34,967080.5203,1935378.403
35,967081.098,1935377.967
36,967081.6116,1935377.58
37,967082.2536,1935377.096
38,967082.8635,1935376.636
39,967083.4091,1935376.224
40,967083.9869,1935375.789
41,967084.5326,1935375.377
42,967085.1425,1935374.917
43,967085.6882,1935374.506
44,967086.3301,1935374.022
45,967086.8758,1935373.61
46,967087.4215,1935373.199
47,967087.9993,1935372.763
48,967088.6091,1935372.303
49,967089.1548,1935371.892
50,967089.7326,1935371.456
51,967090.3425,1935370.996
52,967090.8881,1935370.585
53,967091.498,1935370.125
54,967092.0758,1935369.689
55,967092.6215,1935369.278
56,967093.1992,1935368.842
57,967093.777,1935368.407
58,967094.3227,1935367.995
59,967094.9326,1935367.535
60,967095.4782,1935367.124
61,967096.056,1935366.688
62,967096.6338,1935366.252
63,967097.2116,1935365.817
64,967097.7573,1935365.405
65,967098.3671,1935364.945
66,967098.9449,1935364.51
67,967099.5548,1935364.05
68,967100.1005,1935363.639
69,967100.6461,1935363.227
70,967101.2881,1935362.743
71,967101.8047,1935362.32
72,967102.339,1935361.841
73,967102.8794,1935361.36
74,967103.379,1935360.863
75,967103.8888,1935360.346
76,967104.3683,1935359.86
77,967104.8766,1935359.345
78,967105.3849,1935358.83
79,967105.8931,1935358.315
80,967106.3731,1935357.828
81,967106.8814,1935357.313
82,967107.4179,1935356.77
83,967107.9262,1935356.255
84,967108.4395,1935355.76
85,967108.9416,1935355.299
86,967109.5035,1935354.782
87,967110.0066,1935354.319
88,967110.5687,1935353.802
89,967111.1012,1935353.312
90,967111.6338,1935352.823
91,967112.1367,1935352.36
92,967112.6693,1935351.87
93,967113.2018,1935351.38
94,967113.7048,1935350.917
95,967114.2669,1935350.4
96,967114.7994,1935349.91
97,967115.3024,1935349.448
98,967115.8349,1935348.958
99,967116.3379,1935348.495
100,967116.9296,1935347.951
101,967117.403,1935347.515
102,967117.9355,1935347.026
103,967118.4681,1935346.536
104,967119.0302,1935346.019
105,967119.5923,1935345.502
106,967120.1101,1935345.099
107,967120.6917,1935344.666
108,967121.3087,1935344.264
109,967121.9338,1935343.913
110,967122.5608,1935343.587
111,967123.1777,1935343.339
112,967123.81,1935343.083
113,967124.521,1935342.817
114,967125.1978,1935342.561
115,967125.7996,1935342.334
116,967126.5517,1935342.05
117,967127.1909,1935341.808
118,967127.8678,1935341.553
119,967128.5447,1935341.297
120,967129.22,1935341.051
121,967129.8638,1935340.82
122,967130.5069,1935340.59
123,967131.1882,1935340.346
124,967131.8654,1935340.122
125,967132.556,1935339.913
126,967133.2093,1935339.714
127,967133.9401,1935339.491
128,967134.5938,1935339.292
129,967135.286,1935339.081
130,967135.9782,1935338.87
131,967136.6704,1935338.659
132,967137.3242,1935338.46
133,967137.9849,1935338.259
134,967138.9911,1935337.953
135,,
