,X,Y
0,967140.2000358484,1935337.8284111284
1,967140.265535907,1935338.5229716715
2,967140.6847628924,1935339.340739935
3,967141.0612832212,1935339.801591611
4,967141.5227611134,1935340.1222105173
5,967142.16393433,1935340.395354963
6,967142.7441253304,1935340.554207335
7,967143.4101328402,1935340.6399245516
8,967144.2208733268,1935340.558816648
9,967144.8568619036,1935340.4737618952
10,967145.5406298684,1935340.38374726
11,967146.2426868872,1935340.2719067216
12,967146.9177513396,1935340.0920145228
13,967147.6126979776,1935339.836163418
14,967148.2950335782,1935339.587384672
15,967148.8986221903,1935339.322679236
16,967149.5154373448,1935338.9777211372
17,967150.1869045626,1935338.6117070569
18,967150.8223315388,1935338.265035456
19,967151.4221727764,1935337.9377860392
20,967152.0926913774,1935337.5720047504
21,967152.6926102544,1935337.244729868
22,967153.3258030856,1935336.934999121
23,967153.9838808352,1935336.676646112
24,967154.6042922552,1935336.532836911
25,967155.2903089228,1935336.488084144
26,967155.969805565,1935336.5422229583
27,967156.6543426398,1935336.6060418256
28,967157.3787789209,1935336.725451745
29,967157.9618388562,1935336.8569578757
30,967158.747601772,1935337.0286921484
31,967159.4618096894,1935337.2269531835
32,967160.1445484818,1935337.4543093692
33,967160.8313697958,1935337.6800104904
34,967161.5190932392,1935337.9059433765
35,967162.2064905867,1935338.131756652
36,967162.8939467936,1935338.357586116
37,967163.5813953774,1935338.583415465
38,967164.230652374,1935338.7966987416
39,967164.918100958,1935339.0225280863
40,967165.605549545,1935339.248357437
41,967166.3310089824,1935339.4864668215
42,967166.9671514992,1935339.638582497
43,967167.5984609138,1935339.660374073
44,967168.3613275456,1935339.659298756
45,967169.0437092284,1935339.59086054
46,967169.7193456345,1935339.4227130264
47,967170.4258093138,1935339.254751429
48,967171.0906296736,1935339.0969963225
49,967171.755491973,1935338.939241886
50,967172.4986768347,1935338.762883311
51,967173.1636160064,1935338.6050919571
52,967173.8285742452,1935338.4473009072
53,967174.5326476756,1935338.2802280264
54,967175.2351782232,1935338.11759292
55,967175.9130444936,1935338.0482970956
56,967176.6653500344,1935338.0356230736
57,967177.3306352647,1935338.061785068
58,967178.0164804754,1935338.0868214304
59,967178.7391252016,1935338.1129092684
60,967179.4925768548,1935338.1551861323
61,967180.1678694396,1935338.210352597
62,967180.9206167737,1935338.2353104344
63,967181.6046004771,1935338.2610837584
64,967182.3264582636,1935338.289645776
65,967183.034388002,1935338.352651117
66,967183.757063472,1935338.414880641
67,967184.4778197974,1935338.4769155951
68,967185.2387693244,1935338.5424436275
69,967185.879610004,1935338.597629596
70,967186.6406091684,1935338.663154604
71,967187.3215065112,1935338.721785713
72,967187.9239489397,1935338.7738084963
73,967188.576936622,1935338.8263923137
74,967188.592614674,1935338.824311708
