,X,Y
0,967095.4996127172,1935244.090304032
1,967093.9194878968,1935248.185321364
2,967092.3998720052,1935252.122763359
3,967090.8947195776,1935256.0232723716
4,967089.331676628,1935260.0738009224
5,967087.7831062532,1935264.086824539
6,967086.0789653008,1935268.0640894007
7,967084.4302037408,1935271.8624534016
8,967082.7494381516,1935275.734626613
9,967081.0526652288,1935279.6436776228
10,967079.3558922647,1935283.552728588
11,967077.6431119672,1935287.4986573544
12,967075.9303316254,1935291.44458607
13,967074.2335585352,1935295.3536369104
14,967072.537082818,1935299.262692439
15,967070.8407138244,1935303.171749631
16,967069.1443447848,1935307.0808067804
17,967067.4479757084,1935310.9898638856
18,967065.7356037756,1935314.9357569043
19,967064.071247896,1935318.770661579
20,967062.3748851332,1935322.67931438
21,967060.671299372,1935326.6233601416
22,967059.4032927924,1935330.6588082772
23,967058.4137723396,1935334.7705398807
24,967057.7989218624,1935338.9736800515
25,967057.230847012,1935343.3184952885
26,967056.678407158,1935347.543730345
27,967056.1207555804,1935351.808824172
28,967055.5578922448,1935356.113778672
29,967055.1192895324,1935360.3329168097
30,967055.2933345996,1935364.579208286
31,967055.8736854492,1935368.7151288905
32,967056.5390908896,1935373.0366567443
33,967057.2633500752,1935377.19510042
34,967057.9945307114,1935381.3931046373
35,967058.6934131376,1935385.4077917736
36,967058.7254838404,1935385.6949372457
