,X,Y
0,967531.0255,1935304.687
1,967531.467,1935302.595
2,967531.9077,1935300.51
3,967532.3484,1935298.426
4,967532.7515,1935296.301
5,967533.2151,1935294.132
6,967533.4987,1935292.525
7,967533.8495,1935290.384
8,967534.0566,1935288.311
9,967534.2675,1935286.231
10,967534.4905,1935284.032
11,967534.7013,1935281.952
12,967534.901,1935279.801
13,967535.0494,1935277.674
14,967535.1947,1935275.736
15,967535.9089,1935274.269
16,967537.4142,1935273.041
17,967539.4147,1935272.327
18,967541.4731,1935271.994
19,967543.5348,1935271.652
20,967545.7551,1935271.285
21,967547.7658,1935271.084
22,967549.8742,1935271.098
23,967552.0439,1935271.156
24,967554.1743,1935271.213
25,967556.2244,1935271.269
26,967558.395,1935271.327
27,967560.6461,1935271.388
28,967562.656,1935271.442
29,967564.8657,1935271.5
30,967566.9114,1935271.194
31,967568.662,1935270.096
32,967570.1755,1935268.7
33,967571.2235,1935266.945
34,967571.7518,1935265.004
35,967572.0709,1935262.917
36,967572.1956,1935260.848
37,967572.2977,1935258.68
38,967572.3998,1935256.511
39,967572.4981,1935254.423
40,967572.5983,1935252.295
41,967572.7004,1935250.127
42,967572.4952,1935248.09
43,967571.5597,1935246.29
44,967569.9964,1935245.389
45,,
