,X,Y
0,967095.4996127172,1935244.090304032
1,967094.9319472983,1935245.561555388
2,967094.165525377,1935247.5477915937
3,967093.4129504825,1935249.4977257743
4,967092.645906531,1935251.485180155
5,967091.8933303256,1935253.4354346665
6,967091.1262814914,1935255.423194062
7,967090.359232648,1935257.4109534533
8,967089.5921837888,1935259.3987128297
9,967088.8251349228,1935261.386472204
10,967088.2751753472,1935262.8116581573
11,967087.5370717014,1935264.7244077276
12,967086.6711312056,1935266.6994245648
13,967085.8068305248,1935268.690974377
14,967084.9744516396,1935270.608606834
15,967084.1420725004,1935272.526254531
16,967083.3096933524,1935274.4439022157
17,967082.461306903,1935276.3984277344
18,967081.5969131524,1935278.389831077
19,967080.7485266812,1935280.3443565727
20,967079.9001402009,1935282.298882058
21,967079.083768295,1935284.179651854
22,967078.203367208,1935286.207932996
23,967077.3549806956,1935288.1624584475
24,967076.522601468,1935290.080106049
25,967075.6582076414,1935292.071509321
26,967074.8098210972,1935294.026034742
27,967073.9614345464,1935295.9805601512
28,967073.1132081262,1935297.935088104
29,967072.249020164,1935299.926494609
30,967071.4168391458,1935301.844145309
31,967070.5526511604,1935303.8355517923
32,967069.7204701242,1935305.753202466
33,967068.8562821172,1935307.744608935
34,967068.0080975808,1935309.6991374856
35,967067.1439095492,1935311.6905439296
36,967066.2957249932,1935313.6450724616
37,967065.4635456068,1935315.562616325
38,967064.6153642453,1935317.5169427483
39,967063.7991897216,1935319.3975209943
40,967062.9350049172,1935321.388721475
41,967062.0708201032,1935323.37992195
42,967061.2066352816,1935325.3711224145
43,967060.4489546466,1935327.254871155
44,967059.792313677,1935329.3071858515
45,967059.192047033,1935331.392779118
46,967058.6597743452,1935333.3898729156
47,967058.2781460038,1935335.5224776417
48,967057.981373318,1935337.5787854
49,967057.710322978,1935339.6513156025
50,967057.5122785976,1935341.1660180176
51,967057.230847012,1935343.3184952885
52,967056.959838802,1935345.391251176
53,967056.678407158,1935347.543730345
54,967056.4021872232,1935349.656346915
55,967056.1207555804,1935351.808824172
56,967055.8445356172,1935353.9214407287
57,967055.5578922448,1935356.113778672
58,967055.2868839812,1935358.186532628
59,967055.1192895324,1935360.3329168097
60,967055.1748839451,1935362.4752815869
61,967055.2933345996,1935364.579208286
62,967055.5901781324,1935366.6846798328
63,967055.8736854492,1935368.7151288905
64,967056.0874286194,1935370.22689382
65,967056.4079403258,1935372.2836008149
66,967056.7735971288,1935374.3832201608
67,967057.1322894082,1935376.442626829
68,967057.5116755726,1935378.620838208
69,967057.8772658906,1935380.7198400183
70,967058.2428561874,1935382.8188423717
71,967058.607431902,1935384.912101656
72,967058.7254838404,1935385.6949372457
