,X,Y
0,967058.7255,1935385.695
1,967060.6778,1935385.629
2,967062.855,1935385.881
3,967065.0166,1935386.074
4,967067.0616,1935386.025
5,967069.0852,1935385.376
6,967071.1078,1935384.581
7,967073.0478,1935383.736
8,967074.8716,1935382.628
9,967076.5424,1935381.403
10,967078.2414,1935380.121
11,967079.9746,1935378.814
12,967081.6116,1935377.58
13,967082.8635,1935376.636
14,967084.5326,1935375.377
15,967086.3301,1935374.022
16,967087.9993,1935372.763
17,967089.7326,1935371.456
18,967091.498,1935370.125
19,967093.1992,1935368.842
20,967094.9326,1935367.535
21,967096.6338,1935366.252
22,967098.3671,1935364.945
23,967100.1005,1935363.639
24,967101.8047,1935362.32
25,967103.379,1935360.863
26,967104.8766,1935359.345
27,967106.3731,1935357.828
28,967107.9262,1935356.255
29,967109.5035,1935354.782
30,967111.1012,1935353.312
31,967112.6693,1935351.87
32,967114.2669,1935350.4
33,967115.8349,1935348.958
34,967117.403,1935347.515
35,967119.0302,1935346.019
36,967120.6917,1935344.666
37,967122.5608,1935343.587
38,967124.521,1935342.817
39,967126.5517,1935342.05
40,967128.5447,1935341.297
41,967130.5069,1935340.59
42,967132.556,1935339.913
43,967134.5938,1935339.292
44,967136.6704,1935338.659
45,967138.1181,1935338.219
46,,
