,X,Y
0,967187.9539164077,1935339.457577899
1,967186.4499956156,1935340.5642321748
2,967184.8040361842,1935341.9164710524
3,967183.5652853166,1935343.625089992
4,967182.353207762,1935345.4259932928
5,967181.2840745312,1935347.1765826596
6,967180.3044845164,1935349.1173613055
7,967179.3622683064,1935350.9833902596
8,967178.673720256,1935352.3470178344
9,967177.7133768402,1935354.2489240088
10,967176.828330344,1935356.1124252812
11,967176.0394384392,1935358.177018506
12,967175.2774201194,1935360.1666451965
13,967174.5297715048,1935362.1187634368
14,967174.032169951,1935364.177953409
15,967174.196172626,1935366.227421216
16,967174.7178857436,1935368.324656
17,967175.2868251576,1935370.303021659
18,967176.154225472,1935372.2132354972
19,967177.2440408528,1935374.069604783
20,967178.3484963112,1935375.938534994
21,967179.4324663592,1935377.772782173
22,967180.5368886376,1935379.6416395293
23,967181.620858636,1935381.475889
24,967182.7048286638,1935383.3101362188
25,967183.8092509144,1935385.178993977
26,967184.9136730472,1935387.0478588976
27,967185.9976428942,1935388.882116168
28,967187.011247465,1935390.7760754372
29,967187.9608373686,1935392.7277997776
30,967188.8929283668,1935394.6436333845
31,967189.8425905488,1935396.595607762
32,967190.792251902,1935398.5476336265
33,967191.7243269256,1935400.463510878
34,967192.6388156146,1935402.3432395137
35,967193.5549685408,1935404.333023936
36,967194.213190732,1935406.333070839
37,967194.817657319,1935408.376309034
38,967195.2510049278,1935409.8411539567
39,967195.8554056842,1935411.8842137735
40,967196.497825856,1935413.8582055755
41,967197.323753844,1935415.8974121732
42,967198.1045952328,1935417.8363978923
43,967198.9582469828,1935419.8181385973
44,967199.8485929088,1935421.753670196
45,967200.7558973402,1935423.7257351868
46,967200.915627782,1935424.073791049
