,X,Y
0,967568.8372409582,1935246.3259313635
1,967570.879227993,1935246.526134682
2,967572.516885144,1935247.6009566777
3,967573.0214669532,1935249.3876645835
4,967572.567687053,1935251.35354378
5,967572.4071800814,1935253.5765185568
6,967572.370081768,1935255.664216927
7,967572.3305719492,1935257.834350304
8,967572.2910581076,1935260.004735344
9,967572.251541698,1935262.1752805284
10,967572.0523531068,1935264.309673612
11,967571.5329909074,1935266.3797662733
12,967570.7345684594,1935268.442149144
13,967569.5468010816,1935270.061019808
14,967567.8988934372,1935271.3575571843
15,967565.9630947612,1935272.277493632
16,967564.0180404852,1935273.198091202
17,967562.0019735424,1935273.88955814
18,967559.8933394288,1935274.362298904
19,967557.7479906664,1935274.640216678
20,967555.6826732466,1935274.410586688
21,967553.4821446122,1935274.1856300011
22,967551.3214597194,1935273.9858699755
23,967549.1203093596,1935273.7597210545
24,967547.030501664,1935273.6156222315
25,967544.8996980272,1935273.666161224
26,967542.6887969372,1935273.7169499712
27,967540.5984616276,1935273.7649679645
28,967539.1005784228,1935273.847190804
29,967537.3898050286,1935274.8207279465
30,967535.9787127704,1935276.455492442
31,967534.9837674636,1935278.26096278
32,967534.274379532,1935280.3022077088
33,967533.6743201376,1935282.3661404368
34,967533.2077353626,1935284.482703883
35,967532.911474911,1935286.614124044
36,967532.6119596465,1935288.7640740448
37,967532.4011898928,1935290.2769857263
38,967532.1072215429,1935292.3870993787
39,967531.6895405508,1935294.2033360128
40,967530.8995631248,1935295.565050281
41,967529.6604783292,1935297.153056709
42,967527.8665517368,1935297.814895462
43,967525.7737021258,1935298.3004354043
44,967523.6154534812,1935298.589444489
45,967521.40033783,1935298.745843556
46,967519.2880703594,1935298.7302915533
47,967517.0767976904,1935298.6703315985
48,967514.9067145276,1935298.612377883
49,967512.8585029716,1935298.567364914
50,967510.7281458544,1935298.5266729104
51,967508.517019949,1935298.4843206003
52,967506.3058940556,1935298.4419682932
53,967504.13497047,1935298.4003860285
54,967501.923844612,1935298.3580337176
55,967499.752921054,1935298.3164514508
56,967497.6222000472,1935298.2756239776
57,967495.4914789308,1935298.2348041253
58,967493.3607577098,1935298.1939919023
59,967491.1496319284,1935298.1516395956
60,967488.97870845,1935298.1100573328
61,967486.8077849868,1935298.0684750665
62,967484.6770638244,1935298.027662844
63,967482.586544964,1935297.9876206648
64,967480.415621546,1935297.9460384003
65,967478.2044958604,1935297.9036860971
66,967476.0331179576,1935297.87914506
67,967473.9083269754,1935297.8280761712
68,967471.8123703712,1935297.5873246605
69,967469.6269922808,1935297.2809062009
70,967467.4791018978,1935296.946464802
71,967465.2952594894,1935296.639414809
72,967463.1345374488,1935296.3615743692
73,967461.6488478032,1935296.1035558968
74,967459.5535303564,1935295.872486825
75,967457.3987257448,1935295.669471675
76,967455.2393670232,1935295.5588957595
77,967453.0707913518,1935295.4637950736
78,967450.9425240824,1935295.370465378
79,967449.4165966132,1935295.3035497528
80,967447.2992755088,1935295.264331644
81,967445.1690933894,1935295.2739792776
82,967442.9588105608,1935295.2840825687
83,967440.8407155118,1935295.3126112083
84,967438.8573863176,1935295.743700412
85,967436.7597121054,1935296.375093653
86,967434.76047895,1935297.0345925484
87,967433.3203308538,1935297.4707944884
88,967431.2778898842,1935298.1783782288
89,967429.3199248832,1935298.905820581
90,967427.2874376762,1935299.701085939
91,967425.2908739896,1935299.915246636
92,967423.15805444,1935299.875941812
93,967421.0073920804,1935299.817069326
94,967418.783236888,1935299.763311628
95,967416.612723473,1935299.7209196808
96,967414.469058229,1935299.722724564
97,967412.2957116432,1935299.7796643984
98,967410.1838079684,1935299.720249836
99,967408.136226116,1935299.6702276904
100,967406.6118239192,1935299.6320784464
101,967404.7249749474,1935300.1052011424
102,967403.302896048,1935301.5734928923
103,967402.0574953957,1935303.012111439
104,967401.489745516,1935303.917308066
