,X,Y
0,967472.8990349872,1935268.3857407288
1,967471.7085393906,1935269.8636791708
2,967470.3990807312,1935271.5253564764
3,967469.2510494346,1935273.3639266172
4,967468.5607948484,1935275.3054200609
5,967468.0689639882,1935277.321273387
6,967467.8308558012,1935279.422253247
7,967467.717240699,1935281.5363300303
8,967467.7637924836,1935283.6440028248
9,967467.8511078045,1935285.853212188
10,967467.9368327036,1935288.022433392
11,967468.128549814,1935290.048350832
12,967468.9094438752,1935292.013338598
13,967469.5199410252,1935293.7515716725
14,967470.0763413174,1935295.516586754
15,967471.6299983084,1935296.5876068517
16,967473.674853944,1935296.4793360948
17,967475.7362288192,1935296.4354184987
18,967477.2615022192,1935296.4859388776
19,967479.3166543372,1935296.750320191
20,967481.2453308844,1935297.5474825143
21,967483.085387177,1935298.5638945936
22,967484.6925624484,1935299.8589991888
23,967486.5726422658,1935300.8280232372
24,967488.5718781332,1935301.449867395
25,967490.6002552756,1935302.014088904
26,967492.6939739096,1935302.1750622063
27,967494.2239977894,1935302.1495542212
28,967496.3141115909,1935302.1154234111
29,967498.484614283,1935302.0799872172
30,967500.574728236,1935302.0458487745
31,967502.1021192094,1935302.020901459
32,967504.1922331856,1935301.9867630205
33,967506.4029001736,1935301.9506545688
34,967508.5734031806,1935301.915203112
35,967510.7037117012,1935301.8804081636
36,967512.9144397418,1935301.8443006852
37,967514.9643586848,1935301.810856884
38,967517.0946673718,1935301.776054304
39,967519.1847814524,1935301.7419158616
40,967521.3552846704,1935301.7064567723
41,967523.4453987796,1935301.6723183289
42,967524.9680011512,1935301.654930307
43,967527.0105538284,1935302.0303112613
44,967528.920968952,1935302.7652438888
45,967530.3934012302,1935303.9034694224
46,967531.117256952,1935305.252400559
