,X,Y
0,967200.765,1935423.735
1,967200.1962,1935422.135
2,967199.5101,1935420.205
3,967198.7694,1935418.122
4,967198.0422,1935416.076
5,967197.3285,1935414.069
6,967196.5879,1935411.986
7,967195.8741,1935409.978
8,967195.11,1935407.968
9,967194.2152,1935405.959
10,967193.2965,1935404.08
11,967192.3435,1935402.13
12,967191.2805,1935400.257
13,967190.2034,1935398.372
14,967189.1065,1935396.452
15,967188.0494,1935394.602
16,967187.2915,1935393.276
17,967186.2345,1935391.426
18,967185.1376,1935389.507
19,967184.0606,1935387.622
20,967183.0235,1935385.807
21,967181.9665,1935383.957
22,967180.8895,1935382.072
23,967179.8324,1935380.223
24,967178.7554,1935378.338
25,967177.6984,1935376.488
26,967176.6214,1935374.603
27,967175.7385,1935372.703
28,967175.201,1935370.609
29,967174.7344,1935368.53
30,967174.3651,1935366.455
31,967174.0625,1935364.306
32,967173.9212,1935362.162
33,967173.7932,1935359.994
34,967173.67,1935357.908
35,967173.3884,1935355.791
36,967172.7918,1935353.776
37,967171.7644,1935352.029
38,967170.2781,1935350.533
39,967168.4661,1935349.613
40,967166.5057,1935348.813
41,967164.4825,1935347.942
42,967162.4909,1935347.078
43,967160.5362,1935346.23
44,967158.5816,1935345.383
45,967156.5901,1935344.519
46,967154.5986,1935343.655
47,967152.5702,1935342.775
48,967150.6524,1935341.944
49,967148.6609,1935341.08
50,967146.6325,1935340.2
51,967144.7147,1935339.368
52,967142.7232,1935338.504
53,967140.9834,1935337.749
54,,
