,X,Y
0,967533.2845532204,1935274.2620529253
1,967528.040760318,1935273.9155762536
2,967522.453718486,1935273.4804340648
3,967517.0327667466,1935273.2819248664
4,967511.4503912488,1935273.080615586
5,967505.827325101,1935272.890046696
6,967500.3707802944,1935272.755792884
7,967495.3453462818,1935272.718637063
8,967489.7157166484,1935272.6930401109
9,967484.2871453152,1935272.6683573315
10,967479.2606904636,1935272.6455029035
11,967473.6310611282,1935272.619905945
12,967468.0546116402,1935272.389491276
13,967462.7543807536,1935271.4716976064
14,967457.714436044,1935271.416529903
15,967452.3284141356,1935271.9368095864
16,967446.8382240715,1935271.9916735608
17,967441.2227790164,1935271.9069647132
18,967435.6139709268,1935272.1507371585
19,967430.221381303,1935272.008745166
20,967425.2045037636,1935271.825253741
21,967419.7884809658,1935271.70818278
22,967414.7621643756,1935271.684377044
23,967409.1325532316,1935271.6577124395
24,967403.703999726,1935271.63200014
25,967398.6899116096,1935271.5262666848
26,967393.2660259298,1935271.4258901037
27,967388.242617866,1935271.331572164
28,967382.817337255,1935271.2297087917
29,967377.7939293678,1935271.1353908584
30,967372.3686489412,1935271.0335274905
31,967367.1119619772,1935269.775603345
32,967364.2210717167,1935265.5713099209
33,967365.331206591,1935260.1564373104
34,967366.8580191632,1935255.00152584
35,967367.130412842,1935254.044728036
