,X,Y
0,967139.7930144784,1935338.5041174972
1,967134.634303867,1935338.765973356
2,967129.3200589964,1935336.878318856
3,967124.1773982864,1935334.4605019328
4,967121.0623052808,1935330.0230464428
5,967120.771891178,1935324.507751644
6,967122.434543041,1935319.054322548
7,967124.1145261964,1935314.275891387
8,967125.1477451108,1935308.8536422823
9,967125.3070283474,1935303.2265222648
10,967123.7366368226,1935297.9289910963
11,967121.876804024,1935293.2170691583
12,967120.0171119266,1935288.505828412
13,967117.9507872992,1935283.2711165396
14,967116.1058545344,1935278.597266715
15,967114.0395297684,1935273.362554979
16,967110.607200184,1935268.9579199
17,967105.9114749904,1935266.130184708
18,967101.3560438004,1935264.053885363
19,967096.7818986346,1935261.9739240692
20,967091.9615899946,1935259.3929518217
21,967091.6413833862,1935254.116883517
22,967093.6966845866,1935248.848744309
23,967096.227855515,1935243.9430748436
24,967096.2174423065,1935243.9323671649
