,X,Y
0,967533.5851241092,1935274.612653765
1,967533.7044573196,1935277.146820882
2,967533.5548185188,1935279.8463798289
3,967533.454159152,1935281.8539255024
4,967533.3434663316,1935284.0622926245
5,967533.3213959228,1935286.82323664
6,967533.318306688,1935288.8733367007
7,967533.3152777764,1935290.8832536817
8,967533.3120065348,1935293.0539640144
9,967533.136898318,1935295.3928948797
10,967532.2679765827,1935297.910321224
11,967531.968279145,1935300.611883624
12,967531.8272016086,1935302.647527604
13,967531.7177765168,1935304.48322082
