,X,Y
0,967401.0524885792,1935302.704303516
1,967403.011928901,1935300.9398728244
2,967404.9121495388,1935299.9203519789
3,967406.9244057344,1935299.1098594223
4,967409.2850306424,1935297.9899884071
5,967410.5276189852,1935295.6782147733
6,967412.5244913666,1935294.8259505765
7,967414.6660453556,1935293.2959211948
8,967416.7370795114,1935292.789232516
9,967418.8457856006,1935292.4919742409
10,967420.9720302664,1935292.5379555323
11,967423.1604777584,1935292.688049864
12,967425.3199659826,1935292.901582248
13,967427.4799110554,1935293.115167674
14,967429.6112112284,1935293.3245667624
15,967431.9243329378,1935292.533946916
16,967432.4928965846,1935290.213801482
17,967432.666251426,1935288.115200132
18,967432.7876158684,1935285.993504665
19,967432.8867925511,1935283.824276916
20,967432.981930548,1935281.7361996032
21,967432.7627468428,1935279.6263722556
22,967432.220814872,1935277.5219458167
23,967431.652153268,1935275.4425023263
24,967430.6181422916,1935273.5076028733
25,967428.8692815326,1935272.1409266256
26,967426.9582084322,1935271.1274417515
27,967424.2789852904,1935271.013329921
28,967422.1489626088,1935271.173883968
29,967420.0304371786,1935271.1777218643
30,967417.8425922072,1935271.1009037304
31,967415.7111006032,1935271.0682642048
32,967413.5400835382,1935271.034506908
33,967411.409240566,1935271.0013742663
34,967409.2381930236,1935270.967616485
35,967407.0671455004,1935270.9338587015
36,967404.9363025724,1935270.9007260583
37,967402.6848459108,1935270.865717989
38,967400.5540030148,1935270.8325853497
39,967398.4633647164,1935270.8000778544
40,967396.3727264324,1935270.767570363
41,967394.1614591654,1935270.733187188
42,967391.9509697666,1935270.6988164117
43,967389.861124631,1935270.6663215468
44,967387.6909008536,1935270.6325768835
45,967385.5206770884,1935270.5988322217
46,967383.3102640116,1935270.564462659
47,967381.1802296096,1935270.5313428952
48,967379.0100058912,1935270.497598234
49,967376.7594035356,1935270.4626037648
50,967374.5891798504,1935270.428859105
51,967372.471265982,1935270.3770837465
52,967370.4302242916,1935269.769944406
53,967368.6438390844,1935268.6855150145
54,967367.0801254552,1935267.264166665
55,967365.7477634498,1935265.6333175465
56,967364.5182189052,1935263.931091464
57,967364.1695889788,1935261.9074580637
58,967364.3620130508,1935259.862518413
59,967365.0384398578,1935257.825600942
60,967366.0862393244,1935255.948729165
61,967367.2639242288,1935254.308630568
62,967367.5174336584,1935254.0949059452
