,X,Y
0,967568.9551213864,1935246.3212642304
1,967571.2014501044,1935247.3065875168
2,967572.1872935296,1935249.07229532
3,967572.8549018396,1935251.111735801
4,967572.9453294008,1935253.1408995227
5,967572.8163852266,1935255.2978918173
6,967572.7287521996,1935257.4435052264
7,967572.665753318,1935259.5730956665
8,967572.6003459505,1935261.7830158428
9,967572.5385062456,1935263.8723949268
10,967572.4728726008,1935266.040968002
11,967572.0620615882,1935268.094436869
12,967571.1255216384,1935269.91295094
13,967569.3785420908,1935271.031346044
14,967567.4957634558,1935272.0265834727
15,967565.541648834,1935273.0696713205
16,967563.5331173332,1935273.726718924
17,967561.5240205466,1935273.919299131
18,967559.3673138556,1935273.9046108264
19,967557.155906859,1935273.8932923595
20,967555.064920082,1935273.8825952588
21,967552.8935107515,1935273.871486735
22,967550.8025240044,1935273.8607896357
23,967548.5928907264,1935273.839644105
24,967546.4621748392,1935273.8137981864
25,967544.3714218443,1935273.7884286328
26,967542.2002552884,1935273.7620833204
27,967540.0692955372,1935273.7362258872
28,967537.857922225,1935273.7093927048
29,967535.6867557158,1935273.683047396
30,967533.5155892206,1935273.6567020856
31,967531.344422744,1935273.630356778
32,967529.1732562794,1935273.6040114716
33,967527.042296618,1935273.5781540368
34,967524.9113369716,1935273.5522966047
35,967522.7803773402,1935273.52643917
36,967520.5287973684,1935273.4991181104
37,967518.397837768,1935273.4732606823
38,967516.26687818,1935273.4474032468
39,967514.1359186094,1935273.4215458164
40,967511.9245454856,1935273.394712631
41,967509.793585942,1935273.3688552016
42,967507.6224196316,1935273.342509892
43,967505.4512533376,1935273.3161645848
44,967503.3605006244,1935273.2907950247
45,967501.1893343596,1935273.2644497151
46,967499.0583748944,1935273.238592288
47,967496.8470018768,1935273.2117591011
48,967494.7160424404,1935273.185901668
49,967492.5448762391,1935273.159556361
50,967490.3737100522,1935273.133211054
51,967488.1623370989,1935273.1063778724
52,967485.950964163,1935273.079544684
53,967483.8200048036,1935273.0536872528
54,967481.6488386772,1935273.0273419456
55,967479.477672567,1935273.0009966383
56,967477.4066357932,1935272.7626788984
57,967475.5814021904,1935271.8500830303
58,967474.0256003736,1935270.580404694
59,967473.394719626,1935268.629645023
60,967473.1192107456,1935267.6998107969
