,X,Y
0,967200.765,1935423.735
1,967199.9816,1935421.531
2,967199.2542,1935419.485
3,967198.5405,1935417.478
4,967197.7998,1935415.395
5,967197.0861,1935413.387
6,967196.3724,1935411.38
7,967195.6317,1935409.296
8,967194.8225,1935407.301
9,967193.9315,1935405.38
10,967192.9788,1935403.43
11,967191.9997,1935401.515
12,967190.9413,1935399.663
13,967189.8444,1935397.744
14,967188.7475,1935395.824
15,967187.6705,1935393.939
16,967186.5735,1935392.02
17,967185.5165,1935390.17
18,967184.4196,1935388.25
19,967183.3625,1935386.4
20,967182.3055,1935384.55
21,967181.2485,1935382.701
22,967180.1914,1935380.851
23,967179.1144,1935378.966
24,967178.0574,1935377.116
25,967177.0004,1935375.266
26,967176.0177,1935373.375
27,967175.3686,1935371.356
28,967174.9016,1935369.276
29,967174.464,1935367.17
30,967174.1634,1935365.022
31,967173.9663,1935362.923
32,967173.8359,1935360.717
33,967173.7079,1935358.55
34,967173.5305,1935356.539
35,967173.0836,1935354.45
36,967172.1612,1935352.577
37,967170.8398,1935350.941
38,967169.0917,1935349.896
39,967167.1033,1935349.051
40,967165.1828,1935348.246
41,967163.1916,1935347.382
42,967161.2001,1935346.518
43,967159.2823,1935345.687
44,967157.2539,1935344.807
45,967155.2624,1935343.943
46,967153.2709,1935343.079
47,967151.2794,1935342.215
48,967149.3247,1935341.368
49,967147.3332,1935340.504
50,967145.3786,1935339.656
51,967143.3871,1935338.792
52,967141.4375,1935337.946
53,,
