,X,Y
0,967568.8372409582,1935246.3259313635
1,967572.516885144,1935247.6009566777
2,967572.567687053,1935251.35354378
3,967572.3832558334,1935254.940579848
4,967572.316670466,1935258.5979081276
5,967572.251541698,1935262.1752805284
6,967571.7131117588,1935265.6819011045
7,967570.4712538788,1935268.9955963967
8,967567.2770240958,1935271.6568965376
9,967564.0180404852,1935273.198091202
10,967560.6040661958,1935274.213844651
11,967557.0836088448,1935274.5723710144
12,967553.4821446122,1935274.1856300011
13,967549.8804619656,1935273.8375058395
14,967546.3056451968,1935273.6339931583
15,967542.6887969372,1935273.7169499712
16,967539.1005784228,1935273.847190804
17,967535.9787127704,1935276.455492442
18,967534.274379532,1935280.3022077088
19,967533.3608425844,1935283.7778484852
20,967532.8116363712,1935287.3307816724
21,967532.312444732,1935290.9140011675
22,967531.4643192148,1935294.5987972035
23,967529.1399321156,1935297.470051496
24,967525.0146012187,1935298.401817385
25,967521.40033783,1935298.745843556
26,967517.8403306218,1935298.691052185
27,967514.2637000134,1935298.5956899312
28,967510.7281458544,1935298.5266729104
29,967507.0295352568,1935298.4558290448
30,967503.411329278,1935298.386525269
31,967499.752921054,1935298.3164514508
32,967496.2151201052,1935298.248664885
33,967492.5969142548,1935298.1793611085
34,967488.97870845,1935298.1100573328
35,967485.4007049716,1935298.0415235977
36,967481.8227015358,1935297.9729898677
37,967478.2044958604,1935297.9036860971
38,967474.6696408208,1935297.8540170635
39,967471.1014639868,1935297.4884701823
40,967467.4791018978,1935296.946464802
41,967463.9036773188,1935296.46702399
42,967460.2218712692,1935295.921630832
43,967456.6796906164,1935295.619298972
44,967453.0707913518,1935295.4637950736
45,967449.4165966132,1935295.3035497528
46,967445.1690933894,1935295.2739792776
47,967441.5924539132,1935295.2903282335
48,967437.471610778,1935296.133894698
49,967434.0458016252,1935297.260598128
50,967430.636644174,1935298.4165224603
51,967427.2874376762,1935299.701085939
52,967423.15805444,1935299.875941812
53,967419.544917162,1935299.77773253
54,967415.8491593644,1935299.7060034636
55,967412.2957116432,1935299.7796643984
56,967408.136226116,1935299.6702276904
57,967404.2510881284,1935300.584598112
58,967401.8304283147,1935303.4200147549
59,967401.489745516,1935303.917308066
