,X,Y
0,967533.2845532204,1935274.2620529253
1,967529.4354605406,1935274.0742100617
2,967525.243876974,1935273.621767437
3,967521.0493220948,1935273.426743724
4,967517.0327667466,1935273.2819248664
5,967513.458439976,1935273.1530289925
6,967509.442342532,1935273.008202176
7,967505.827325101,1935272.890046696
8,967501.5779470672,1935272.7616723657
9,967497.5567424909,1935272.7286891213
10,967493.9379388643,1935272.712237824
11,967489.7157166484,1935272.6930401109
12,967485.69455269,1935272.674756568
13,967482.075505171,1935272.658301383
14,967477.8532831196,1935272.6391036643
15,967473.6310611282,1935272.619905945
16,967469.4295712772,1935272.54041151
17,967465.4815416344,1935271.9916934352
18,967461.9923910808,1935271.300464084
19,967457.714436044,1935271.416529903
20,967453.5217078928,1935271.8577749664
21,967449.523122372,1935272.010022988
22,967445.455562622,1935271.9105255571
23,967441.2227790164,1935271.9069647132
24,967437.0205373648,1935272.1141395157
25,967432.8081886724,1935272.1417363305
26,967428.8191742188,1935271.95555501
27,967425.2045037636,1935271.825253741
28,967420.9940945124,1935271.7138620827
29,967416.9737973518,1935271.6948524225
30,967413.354761579,1935271.6777108929
31,967409.1325532316,1935271.6577124395
32,967405.1114024784,1935271.6386662892
33,967401.4923668456,1935271.6215247584
34,967397.2859416069,1935271.5013939068
35,967393.2660259298,1935271.4258901037
36,967389.6491721174,1935271.357981185
37,967385.4295093912,1935271.2787541177
38,967381.410783038,1935271.2032997697
39,967377.7939293678,1935271.1353908584
40,967373.5742668046,1935271.0561637948
41,967369.6423811244,1935270.8147660352
42,967366.4208505922,1935269.3707258976
43,967364.331082224,1935266.3547513825
44,967364.833690786,1935262.31083736
45,967365.6558466158,1935258.793863992
46,967366.8580191632,1935255.00152584
47,967367.130412842,1935254.044728036
