,X,Y
0,967200.765,1935423.735
1,967199.5101,1935420.205
2,967198.2981,1935416.796
3,967197.0861,1935413.387
4,967195.8741,1935409.978
5,967194.5208,1935406.6
6,967192.9788,1935403.43
7,967191.2805,1935400.257
8,967189.4854,1935397.115
9,967187.6705,1935393.939
10,967185.8556,1935390.763
11,967184.0606,1935387.622
12,967182.3055,1935384.55
13,967180.5305,1935381.444
14,967178.7554,1935378.338
15,967177.0004,1935375.266
16,967175.515,1935372.043
17,967174.7344,1935368.53
18,967174.1634,1935365.022
19,967173.8786,1935361.439
20,967173.67,1935357.908
21,967173.0836,1935354.45
22,967170.8398,1935350.941
23,967167.1033,1935349.051
24,967163.8554,1935347.67
25,967160.5362,1935346.23
26,967157.2539,1935344.807
27,967153.8978,1935343.351
28,967150.6524,1935341.944
29,967147.3332,1935340.504
30,967144.014,1935339.064
31,,
