,X,Y
0,967187.9539164077,1935339.457577899
1,967184.8040361842,1935341.9164710524
2,967182.7796917468,1935344.7923178896
3,967180.938272771,1935347.861883836
4,967179.0179942668,1935351.6652050004
5,967177.4234580728,1935354.823081816
6,967176.0394384392,1935358.177018506
7,967174.5297715048,1935362.1187634368
8,967174.196172626,1935366.227421216
9,967175.2868251576,1935370.303021659
10,967176.8762638074,1935373.4472833544
11,967178.716637042,1935376.561489386
12,967180.5368886376,1935379.6416395293
13,967182.3366878828,1935382.6871853853
14,967184.1773916228,1935385.801949108
15,967185.9976428942,1935388.882116168
16,967187.6442674124,1935392.077181448
17,967189.2270687672,1935395.33043918
18,967190.792251902,1935398.5476336265
19,967192.33984816,1935401.7287128407
20,967193.7877176618,1935404.9645606943
21,967194.817657319,1935408.376309034
22,967195.8554056842,1935411.8842137735
23,967197.0384094107,1935415.1888191956
24,967198.3899110418,1935418.5448721896
25,967199.8485929088,1935421.753670196
26,967200.915627782,1935424.073791049
