,X,Y
0,967510.1904,1935270.048
1,967513.6546,1935270.888
2,967517.8343,1935270.81
3,967521.4127,1935270.839
4,967525.0316,1935270.869
5,967528.6906,1935270.898
6,967532.2693,1935270.928
7,967535.8479,1935270.957
8,967539.4265,1935270.986
9,967543.0454,1935271.015
10,967546.7044,1935271.045
11,967550.283,1935271.074
12,967553.9019,1935271.104
13,967557.4805,1935271.133
14,967561.0189,1935271.162
15,967564.6378,1935271.191
16,967568.822,1935270.592
17,967571.8007,1935268.121
18,967572.476,1935264.036
19,967572.4855,1935259.79
20,967572.6293,1935256.213
21,967572.7748,1935252.598
22,967572.6489,1935249.062
23,967569.4751,1935246.689
24,,
