,X,Y
0,967139.7930144784,1935338.5041174972
1,967133.9709585642,1935338.588099618
2,967128.6437743474,1935336.6209503808
3,967123.5708549372,1935334.0420819533
4,967120.6996070836,1935328.6919486453
5,967121.0641385904,1935323.17826078
6,967122.901203982,1935317.7270034312
7,967124.7511437436,1935312.2750624365
8,967125.2841064128,1935306.646991359
9,967124.6411030758,1935300.5331908888
10,967122.6442969412,1935295.1613907695
11,967120.5484525334,1935289.8518971908
12,967118.4526090014,1935284.542403703
13,967116.4010437804,1935279.3450826835
14,967114.2904406372,1935273.998198548
15,967110.607200184,1935268.9579199
16,967105.2365536497,1935265.8185043044
17,967100.0752831472,1935263.4714961955
18,967094.952240584,1935261.1419395693
19,967091.077840158,1935256.884042648
20,967092.544991007,1935251.471398528
21,967094.9832295128,1935246.433635604
22,967096.2174423065,1935243.9323671649
