,X,Y
0,967401.0524885792,1935302.704303516
1,967405.6217796464,1935299.630015822
2,967410.2046152572,1935296.2187655757
3,967415.318407399,1935293.0916237992
4,967420.9720302664,1935292.5379555323
5,967426.7999283462,1935293.047927814
6,967432.2898530384,1935291.425554628
7,967432.8190685634,1935285.309969334
8,967432.7627468428,1935279.6263722556
9,967431.2375256752,1935274.291438588
10,967426.3394064988,1935270.900920884
11,967420.7134909012,1935271.1766717967
12,967414.9874485824,1935271.0570120965
13,967409.2381930236,1935270.967616485
14,967403.4085284086,1935270.8769705847
15,967397.6994776486,1935270.788200116
16,967391.9509697666,1935270.6988164117
17,967386.2038956778,1935270.6094555396
18,967380.4166323736,1935270.51946977
19,967374.5891798504,1935270.428859105
20,967369.2397404046,1935269.096015673
21,967365.2999614438,1935265.0880788127
22,967364.5354936027,1935259.0767807849
23,967367.4652423718,1935254.139018485
24,967367.5174336584,1935254.0949059452
