,X,Y
0,967568.8241389198,1935246.3267142992
1,967572.938938804,1935250.0481359372
2,967572.815053392,1935255.6745846595
3,967572.5183829592,1935261.4195808868
4,967572.2239489546,1935267.119943433
5,967569.1335822404,1935272.2809761232
6,967563.220470928,1935273.9254281337
7,967557.522636974,1935274.042157932
8,967551.773953004,1935274.1465748055
9,967546.0515362412,1935274.0864784927
10,967540.3019829204,1935274.0156216847
11,967534.5926363752,1935273.945260384
12,967528.8431597012,1935273.8734360456
13,967523.0936278407,1935273.801252314
14,967517.42447867,1935273.7300743517
15,967511.8797938934,1935271.8597823964
16,967510.5184557652,1935269.8690953103
