,X,Y
0,967533.2845532204,1935274.2620529253
1,967527.4414634096,1935273.8475315685
2,967521.8514316652,1935273.4545167035
3,967516.2697082192,1935273.2544077665
4,967510.6471717608,1935273.051650222
5,967504.3801841052,1935272.8381240729
6,967498.1599781136,1935272.7314326267
7,967492.5305314548,1935272.705838588
8,967486.9009018736,1935272.680241631
9,967480.6680978156,1935272.6519021431
10,967475.0384684508,1935272.626305186
11,967469.4295712772,1935272.54041151
12,967463.3460839448,1935271.583558306
13,967457.714436044,1935271.416529903
14,967451.5324370242,1935271.9550469143
15,967445.455562622,1935271.9105255571
16,967439.8198856058,1935272.0117918449
17,967434.21484622,1935272.1492220587
18,967428.015984724,1935271.9266358928
19,967422.3932363607,1935271.7238749936
20,967416.1695671752,1935271.6910431944
21,967410.539956007,1935271.66437859
22,967404.3071723352,1935271.6348570616
23,967398.6899116096,1935271.5262666848
24,967392.4622806328,1935271.4107992288
25,967386.8360636246,1935271.30516314
26,967380.607037776,1935271.1882089027
27,967374.9808209868,1935271.082572816
28,967368.8839244222,1935270.570200352
29,967364.4277760332,1935266.9043900943
30,967365.1502876512,1935260.9398519783
31,967366.693274738,1935255.58264563
32,967367.130412842,1935254.044728036
