,X,Y
0,967200.765,1935423.735
1,967200.1962,1935422.135
2,967199.7255,1935420.811
3,967199.2542,1935419.485
4,967198.7694,1935418.122
5,967198.2981,1935416.796
6,967197.7998,1935415.395
7,967197.3285,1935414.069
8,967196.8437,1935412.705
9,967196.3724,1935411.38
10,967195.8741,1935409.978
11,967195.3884,1935408.616
12,967194.8225,1935407.301
13,967194.2152,1935405.959
14,967193.6318,1935404.766
15,967192.9788,1935403.43
16,967192.3435,1935402.13
17,967191.6391,1935400.884
18,967190.9413,1935399.663
19,967190.2034,1935398.372
20,967189.4854,1935397.115
21,967188.7475,1935395.824
22,967188.0494,1935394.602
23,967187.2915,1935393.276
24,967186.5735,1935392.02
25,967185.8556,1935390.763
26,967185.1376,1935389.507
27,967184.4196,1935388.25
28,967183.7016,1935386.994
29,967183.0235,1935385.807
30,967182.3055,1935384.55
31,967181.6075,1935383.329
32,967180.8895,1935382.072
33,967180.1914,1935380.851
34,967179.4734,1935379.594
35,967178.7554,1935378.338
36,967178.0574,1935377.116
37,967177.3394,1935375.86
38,967176.6214,1935374.603
39,967176.0177,1935373.375
40,967175.515,1935372.043
41,967175.201,1935370.609
42,967174.9016,1935369.276
43,967174.5759,1935367.824
44,967174.3651,1935366.455
45,967174.1634,1935365.022
46,967174.0056,1935363.607
47,967173.9212,1935362.162
48,967173.8359,1935360.717
49,967173.7553,1935359.352
50,967173.67,1935357.908
51,967173.5305,1935356.539
52,967173.2637,1935355.12
53,967172.7918,1935353.776
54,967172.1612,1935352.577
55,967171.3418,1935351.448
56,967170.2781,1935350.533
57,967169.0917,1935349.896
58,967167.7733,1935349.315
59,967166.5057,1935348.813
60,967165.1828,1935348.246
61,967163.8554,1935347.67
62,967162.4909,1935347.078
63,967161.2001,1935346.518
64,967159.8724,1935345.943
65,967158.5816,1935345.383
66,967157.2539,1935344.807
67,967155.9262,1935344.231
68,967154.5986,1935343.655
69,967153.2709,1935343.079
70,967151.9432,1935342.503
71,967150.6524,1935341.944
72,967149.3247,1935341.368
73,967147.9233,1935340.76
74,967146.6325,1935340.2
75,967145.3786,1935339.656
76,967144.014,1935339.064
77,967142.7232,1935338.504
78,967141.6582,1935338.042
79,,
