,X,Y
0,967058.7255,1935385.695
1,967060.004,1935385.525
2,967061.4305,1935385.746
3,967062.855,1935385.881
4,967064.2158,1935386.003
5,967065.6407,1935386.098
6,967067.0616,1935386.025
7,967068.3911,1935385.647
8,967069.7985,1935385.095
9,967071.1078,1935384.581
10,967072.3892,1935384.035
11,967073.6108,1935383.409
12,967074.8716,1935382.628
13,967075.9944,1935381.807
14,967077.1179,1935380.968
15,967078.2414,1935380.121
16,967079.3648,1935379.274
17,967080.5203,1935378.403
18,967081.6116,1935377.58
19,967082.8635,1935376.636
20,967083.9869,1935375.789
21,967085.1425,1935374.917
22,967086.3301,1935374.022
23,967087.4215,1935373.199
24,967088.6091,1935372.303
25,967089.7326,1935371.456
26,967090.8881,1935370.585
27,967092.0758,1935369.689
28,967093.1992,1935368.842
29,967094.3227,1935367.995
30,967095.4782,1935367.124
31,967096.6338,1935366.252
32,967097.7573,1935365.405
33,967098.9449,1935364.51
34,967100.1005,1935363.639
35,967101.2881,1935362.743
36,967102.339,1935361.841
37,967103.379,1935360.863
38,967104.3683,1935359.86
39,967105.3849,1935358.83
40,967106.3731,1935357.828
41,967107.4179,1935356.77
42,967108.4395,1935355.76
43,967109.5035,1935354.782
44,967110.5687,1935353.802
45,967111.6338,1935352.823
46,967112.6693,1935351.87
47,967113.7048,1935350.917
48,967114.7994,1935349.91
49,967115.8349,1935348.958
50,967116.9296,1935347.951
51,967117.9355,1935347.026
52,967119.0302,1935346.019
53,967120.1101,1935345.099
54,967121.3087,1935344.264
55,967122.5608,1935343.587
56,967123.81,1935343.083
57,967125.1978,1935342.561
58,967126.5517,1935342.05
59,967127.8678,1935341.553
60,967129.22,1935341.051
61,967130.5069,1935340.59
62,967131.8654,1935340.122
63,967133.2093,1935339.714
64,967134.5938,1935339.292
65,967135.9782,1935338.87
66,967137.3242,1935338.46
67,967138.4075,1935338.131
68,967139.4514,1935337.813
69,,
