,X,Y
0,967140.2000358484,1935337.8284111284
1,967140.4465714812,1935338.8826408845
2,967141.0612832212,1935339.801591611
3,967142.16393433,1935340.395354963
4,967143.4101328402,1935340.6399245516
5,967144.8568619036,1935340.4737618952
6,967146.2426868872,1935340.2719067216
7,967147.6126979776,1935339.836163418
8,967148.8986221903,1935339.322679236
9,967150.1869045626,1935338.6117070569
10,967151.4221727764,1935337.9377860392
11,967152.6926102544,1935337.244729868
12,967153.9838808352,1935336.676646112
13,967155.2903089228,1935336.488084144
14,967156.6543426398,1935336.6060418256
15,967157.9618388562,1935336.8569578757
16,967159.4618096894,1935337.2269531835
17,967160.8313697958,1935337.6800104904
18,967162.2064905867,1935338.131756652
19,967163.5813953774,1935338.583415465
20,967164.918100958,1935339.0225280863
21,967166.3310089824,1935339.4864668215
22,967167.5984609138,1935339.660374073
23,967169.0437092284,1935339.59086054
24,967170.4258093138,1935339.254751429
25,967171.755491973,1935338.939241886
26,967173.1636160064,1935338.6050919571
27,967174.5326476756,1935338.2802280264
28,967175.9130444936,1935338.0482970956
29,967177.3306352647,1935338.061785068
30,967178.7391252016,1935338.1129092684
31,967180.1678694396,1935338.210352597
32,967181.6046004771,1935338.2610837584
33,967183.034388002,1935338.352651117
34,967184.4778197974,1935338.4769155951
35,967185.879610004,1935338.597629596
36,967187.3215065112,1935338.721785713
37,967188.576936622,1935338.8263923137
38,967188.592614674,1935338.824311708
