,X,Y
0,967533.2845532204,1935274.2620529253
1,967532.2028703135,1935274.30475612
2,967530.8316663384,1935274.2551719905
3,967529.4354605406,1935274.0742100617
4,967528.040760318,1935273.9155762536
5,967526.6428582646,1935273.7568227863
6,967525.243876974,1935273.621767437
7,967523.8590781828,1935273.540692161
8,967522.453718486,1935273.4804340648
9,967521.0493220948,1935273.426743724
10,967519.6432301444,1935273.3760622991
11,967518.4384008816,1935273.332614255
12,967517.0327667466,1935273.2819248664
13,967515.6672935956,1935273.2326837424
14,967514.261659472,1935273.181994356
15,967512.8560253571,1935273.131304975
16,967511.4503912488,1935273.080615586
17,967510.0447571448,1935273.0299261964
18,967508.6391230496,1935272.9792368128
19,967507.235647961,1935272.9309235995
20,967505.827325101,1935272.890046696
21,967504.3801841052,1935272.8381240729
22,967502.9745457864,1935272.7877015977
23,967501.5779470672,1935272.7616723657
24,967500.3707802944,1935272.755792884
25,967498.9661584572,1935272.735417844
26,967497.5567424909,1935272.7286891213
27,967496.1495790966,1935272.722293768
28,967494.7421716732,1935272.715894533
29,967493.334764258,1935272.7094952937
30,967491.9273568508,1935272.7030960524
31,967490.519949449,1935272.696696814
32,967489.1125420508,1935272.690297576
33,967487.7051346626,1935272.6838983383
34,967486.29772728,1935272.677499101
35,967484.8903199031,1935272.6710998605
36,967483.4829125344,1935272.664700623
37,967482.075505171,1935272.658301383
38,967480.6680978156,1935272.6519021431
39,967479.2606904636,1935272.6455029035
40,967477.8532831196,1935272.6391036643
41,967476.4458757812,1935272.632704423
42,967475.0384684508,1935272.626305186
43,967473.6310611282,1935272.619905945
44,967472.2236538092,1935272.61350671
45,967470.816246498,1935272.6071074647
46,967469.4295712772,1935272.54041151
47,967468.0546116402,1935272.389491276
48,967466.6452711342,1935272.205635128
49,967465.4815416344,1935271.9916934352
50,967464.0983964324,1935271.7244538907
51,967462.7543807536,1935271.4716976064
52,967461.3906101516,1935271.1910745036
53,967459.9324940898,1935271.2630990664
54,967458.497735143,1935271.334145524
55,967457.118508616,1935271.4798388048
56,967455.7183954704,1935271.628487036
57,967454.319168167,1935271.7770730995
58,967452.9267988482,1935271.89929178
59,967451.5324370242,1935271.9550469143
60,967450.125718377,1935271.993533868
61,967448.7196711964,1935272.032008638
62,967447.3688319632,1935272.0371590592
63,967446.0335337832,1935271.9037283512
64,967444.6595181556,1935271.9387391687
65,967443.2019982936,1935271.8392511532
66,967442.0102562116,1935271.863015476
67,967440.6215263964,1935271.9521334327
68,967439.2186730878,1935272.0563585928
69,967437.8239101332,1935272.093243412
70,967436.4177406091,1935272.1298244956
71,967435.0183058246,1935272.1535224556
72,967433.6123200916,1935272.1460016668
73,967432.2076471036,1935272.1346038952
74,967430.8213845588,1935272.0400953908
75,967429.4229325532,1935271.9771936445
76,967428.015984724,1935271.9266358928
77,967426.610137478,1935271.8759431173
78,967425.2045037636,1935271.825253741
79,967423.79887006,1935271.7745643675
80,967422.3932363607,1935271.7238749936
81,967420.9940945124,1935271.7138620827
82,967419.7884809658,1935271.70818278
83,967418.3812001653,1935271.7015185757
84,967416.9737973518,1935271.6948524225
85,967415.5663945464,1935271.6881862725
86,967414.158991746,1935271.681520117
87,967412.751588954,1935271.6748539696
88,967411.3441861696,1935271.668187816
89,967409.9367833884,1935271.661521668
90,967408.5293806152,1935271.654855515
91,967407.1219778472,1935271.648189363
92,967405.7145750896,1935271.6415232169
93,967404.3071723352,1935271.6348570616
94,967402.8997695864,1935271.6281909137
95,967401.4923668456,1935271.6215247584
96,967400.0939689366,1935271.574390843
97,967398.6899116096,1935271.5262666848
98,967397.2859416069,1935271.5013939068
99,967395.9995530538,1935271.4772116917
100,967394.6728699872,1935271.4523037411
101,967393.2660259298,1935271.4258901037
102,967391.8594716628,1935271.3994810767
103,967390.4529174038,1935271.373072056
104,967389.0463631528,1935271.346663033
105,967387.6398089072,1935271.320254012
106,967386.2332546652,1935271.2938449895
107,967384.8267004332,1935271.26743597
108,967383.4201462072,1935271.2410269452
109,967382.0135919888,1935271.2146179231
110,967380.607037776,1935271.1882089027
111,967379.200483567,1935271.161799884
112,967377.7939293678,1935271.1353908584
113,967376.3873751744,1935271.1089818368
114,967374.9808209868,1935271.082572816
115,967373.5742668046,1935271.0561637948
116,967372.3686489412,1935271.0335274905
117,967370.9620947724,1935271.0071184672
118,967369.6423811244,1935270.8147660352
119,967368.3112254428,1935270.3887246267
120,967367.1119619772,1935269.775603345
121,967365.97046525,1935269.025023613
122,967365.0081492332,1935268.0800011184
123,967364.4277760332,1935266.9043900943
124,967364.2210717167,1935265.5713099209
125,967364.3702982052,1935264.280650652
126,967364.6980491972,1935262.898042512
127,967365.014626196,1935261.527346676
128,967365.331206591,1935260.1564373104
129,967365.6558466158,1935258.793863992
130,967366.0059192436,1935257.6524714543
131,967366.471803504,1935256.3384190656
132,967366.8580191632,1935255.00152584
133,967367.1332592396,1935254.0345976944
134,967367.130412842,1935254.044728036
