,X,Y
0,967533.5851241092,1935274.612653765
1,967533.6398059482,1935275.679317403
2,967533.7044573196,1935277.146820882
3,967533.6397477388,1935278.4528472757
4,967533.5548185188,1935279.8463798289
5,967533.4843466106,1935281.2517371515
6,967533.413907142,1935282.656972945
7,967533.3434663316,1935284.0622926245
8,967533.3234579964,1935285.4563405705
9,967533.3213959228,1935286.82323664
10,967533.31921536,1935288.270361609
11,967533.3171557022,1935289.6371051543
12,967533.3152777764,1935290.8832536817
13,967533.3131575288,1935292.2901955645
14,967533.3034772573,1935293.6660551769
15,967533.2156324468,1935294.7560784917
16,967533.0239347996,1935295.878079212
17,967532.4384993672,1935297.1445899548
18,967532.1591071876,1935298.4143126423
19,967532.0272050974,1935299.753243636
20,967531.9267076808,1935301.214264409
21,967531.8357249596,1935302.530017473
22,967531.7557811376,1935303.6814343391
23,967531.7177765168,1935304.48322082
