,X,Y
0,967139.7930144784,1935338.5041174972
1,967138.654823054,1935339.0934348232
2,967137.4384855127,1935339.17759792
3,967136.0068386956,1935339.0510230255
4,967134.634303867,1935338.765973356
5,967133.2471901384,1935338.3783092287
6,967131.9873302848,1935337.893356308
7,967130.6726377688,1935337.3930597696
8,967129.3200589964,1935336.878318856
9,967128.0050579164,1935336.3778801083
10,967126.6524819518,1935335.863143056
11,967125.4905482816,1935335.2462839095
12,967124.1773982864,1935334.4605019328
13,967123.1656105826,1935333.6128558952
14,967122.3685031304,1935332.4436753343
15,967121.552982598,1935331.2528966505
16,967121.0623052808,1935330.0230464428
17,967120.6996070836,1935328.6919486453
18,967120.6171031712,1935327.321163469
19,967120.6122956811,1935325.952405392
20,967120.771891178,1935324.507751644
21,967121.0641385904,1935323.17826078
22,967121.4597104985,1935321.8255295744
23,967121.9278541246,1935320.49545751
24,967122.434543041,1935319.054322548
25,967122.901203982,1935317.7270034312
26,967123.3678659324,1935316.3996805088
27,967123.8745275337,1935314.958583241
28,967124.32785834,1935313.669054181
29,967124.7511437436,1935312.2750624365
30,967125.0276450634,1935310.92121262
31,967125.1055863444,1935309.535694383
32,967125.194850602,1935308.0913772648
33,967125.2841064128,1935306.646991359
34,967125.3634448,1935305.363099555
35,967125.420213251,1935303.9361294596
36,967125.189518436,1935302.5505540576
37,967124.850607357,1935301.205300136
38,967124.4305953718,1935299.8803185795
39,967123.9583228664,1935298.484556362
40,967123.470879002,1935297.2554060835
41,967122.924730384,1935295.8718236575
42,967122.3933851548,1935294.5257471555
43,967121.876804024,1935293.2170691583
44,967121.3454634314,1935291.8710003672
45,967120.8288822946,1935290.562322382
46,967120.2827822308,1935289.1788627964
47,967119.7514416206,1935287.832794024
48,967119.2348604668,1935286.524116052
49,967118.7182793132,1935285.2154380896
50,967118.2164576118,1935283.94415092
51,967117.6998764478,1935282.6354729636
52,967117.1685358144,1935281.2894042071
53,967116.6667141006,1935280.0181170583
54,967116.1058545344,1935278.597266715
55,967115.5892733512,1935277.288588775
56,967115.0874516232,1935276.0173016384
57,967114.5413515046,1935274.6338421092
58,967114.0395297684,1935273.362554979
59,967113.4741065234,1935272.0604829227
60,967112.542895442,1935271.0004543387
61,967111.5750338128,1935269.978988567
62,967110.607200184,1935268.9579199
63,967109.6314116904,1935267.967312576
64,967108.4042767674,1935267.1264809568
65,967107.1979302608,1935266.575231996
66,967105.9114749904,1935266.130184708
67,967104.6126685126,1935265.5347465323
68,967103.2954926846,1935264.9357967812
69,967102.0147207074,1935264.353399792
70,967100.7705532176,1935263.7876503156
71,967099.4166062432,1935263.17198177
72,967098.1358455974,1935262.589592606
73,967096.7818986346,1935261.9739240692
74,967095.53773116,1935261.4081746105
75,967094.2569705264,1935260.8257854676
76,967092.9471496304,1935260.2219489675
77,967091.9615899946,1935259.3929518217
78,967091.3824199822,1935258.1921201511
79,967091.077840158,1935256.884042648
80,967091.2147447796,1935255.503277731
81,967091.6413833862,1935254.116883517
82,967092.0548294184,1935252.7728735788
83,967092.544991007,1935251.471398528
84,967093.0614145312,1935250.122819715
85,967093.6966845866,1935248.848744309
86,967094.3148641582,1935247.6376475573
87,967094.9832295128,1935246.433635604
88,967095.6151001052,1935245.1749602435
89,967096.227855515,1935243.9430748436
90,967096.2174423065,1935243.9323671649
