,X,Y
0,967140.2000358484,1935337.8284111284
1,967141.5227611134,1935340.1222105173
2,967144.2208733268,1935340.558816648
3,967146.9177513396,1935340.0920145228
4,967149.5154373448,1935338.9777211372
5,967152.0926913774,1935337.5720047504
6,967154.6042922552,1935336.532836911
7,967157.3787789209,1935336.725451745
8,967160.1445484818,1935337.4543093692
9,967162.8939467936,1935338.357586116
10,967165.605549545,1935339.248357437
11,967168.3613275456,1935339.659298756
12,967171.0906296736,1935339.0969963225
13,967173.8285742452,1935338.4473009072
14,967176.6653500344,1935338.0356230736
15,967179.4925768548,1935338.1551861323
16,967182.3264582636,1935338.289645776
17,967185.2387693244,1935338.5424436275
18,967187.9239489397,1935338.7738084963
19,967188.592614674,1935338.824311708
