,X,Y
0,967095.4996127172,1935244.090304032
1,967094.4404384902,1935246.8353119483
2,967093.4129504825,1935249.4977257743
3,967092.3998720052,1935252.122763359
4,967091.4012612648,1935254.7106010772
5,967090.359232648,1935257.4109534533
6,967089.331676628,1935260.0738009224
7,967088.2751753472,1935262.8116581573
8,967087.2380798572,1935265.4115756936
9,967086.0789653008,1935268.0640894007
10,967084.9744516396,1935270.608606834
11,967083.853941259,1935273.1900556544
12,967082.7494381516,1935275.734626613
13,967081.5969131524,1935278.389831077
14,967080.4603954264,1935281.008157682
15,967079.3558922647,1935283.552728588
16,967078.203367208,1935286.207932996
17,967077.0508421336,1935288.86313738
18,967075.9303316254,1935291.44458607
19,967074.8098210972,1935294.026034742
20,967073.7053369147,1935296.570605863
21,967072.537082818,1935299.262692439
22,967071.4168391458,1935301.844145309
23,967070.296595458,1935304.4255981531
24,967069.1443447848,1935307.0808067804
25,967068.0080975808,1935309.6991374856
26,967066.839843388,1935312.391223972
27,967065.7356037756,1935314.9357569043
28,967064.6153642453,1935317.5169427483
29,967063.4951246992,1935320.098128573
30,967062.3748851332,1935322.67931438
31,967061.2066352816,1935325.3711224145
32,967060.1901669817,1935327.975243084
33,967059.4032927924,1935330.6588082772
34,967058.6597743452,1935333.3898729156
35,967058.1596711904,1935336.1937180231
36,967057.7989218624,1935338.9736800515
37,967057.4288914608,1935341.8037890636
38,967057.0484376427,1935344.7136194424
39,967056.678407158,1935347.543730345
40,967056.3083766758,1935350.3738393337
41,967055.9331345046,1935353.243807101
42,967055.5578922448,1935356.113778672
43,967055.209642839,1935358.896266292
44,967055.1482032968,1935361.7530189431
45,967055.2933345996,1935364.579208286
46,967055.684648286,1935367.361447998
47,967056.0874286194,1935370.22689382
48,967056.5390908896,1935373.0366567443
49,967057.0219225064,1935375.8089662264
50,967057.5116755726,1935378.620838208
51,967057.9945307114,1935381.3931046373
52,967058.4704877743,1935384.125774748
53,967058.7254838404,1935385.6949372457
