,X,Y
0,967401.0524885792,1935302.704303516
1,967403.011928901,1935300.9398728244
2,967405.6217796464,1935299.630015822
3,967408.238248992,1935298.7570558083
4,967409.8763506932,1935296.7696981225
5,967412.0651261545,1935295.0009033552
6,967414.6660453556,1935293.2959211948
7,967417.4966014392,1935292.6805573285
8,967420.2906956486,1935292.5153634096
9,967423.1604777584,1935292.688049864
10,967425.999948688,1935292.968822101
11,967428.8324973534,1935293.2416883167
12,967431.481077673,1935292.8449185544
13,967432.4928965846,1935290.213801482
14,967432.7092737992,1935287.4332221232
15,967432.8538595648,1935284.5471107452
16,967432.981930548,1935281.7361996032
17,967432.5804189576,1935278.922703613
18,967431.8607936864,1935276.1205558912
19,967430.796222637,1935273.650419928
20,967428.2012084085,1935271.7129372333
21,967425.6232668142,1935270.8241346849
22,967422.9075703432,1935271.137926653
23,967420.0304371786,1935271.1777218643
24,967417.11759047,1935271.090103055
25,967414.2235614756,1935271.045134359
26,967411.409240566,1935271.0013742663
27,967408.5145105148,1935270.9563638887
28,967405.5795759056,1935270.910728365
29,967402.6848459108,1935270.865717989
30,967399.8303205236,1935270.8213327576
31,967397.0159997484,1935270.777572667
32,967394.1614591654,1935270.733187188
33,967391.2677511604,1935270.6881930896
34,967388.374119446,1935270.6432002035
35,967385.5206770884,1935270.5988322217
36,967382.5466667732,1935270.5525895343
37,967379.6530351412,1935270.507596652
38,967376.7594035356,1935270.4626037648
39,967373.825582632,1935270.4169859805
40,967371.0823016858,1935269.9857745515
41,967368.6438390844,1935268.6855150145
42,967366.6661326572,1935266.7705126775
43,967364.8996516712,1935264.5811108
44,967364.1695889788,1935261.9074580637
45,967364.5354936027,1935259.0767807849
46,967365.7530002132,1935256.544755136
47,967367.1262875036,1935254.4119479917
48,967367.5174336584,1935254.0949059452
