,timeline,x,y
0,21:18:47,967401.0524885792,1935302.7043035158
1,21:18:47,967401.0528100816,1935302.6956127794
2,21:18:47,967401.0870744938,1935302.565377391
3,21:18:48,967401.1801639232,1935302.4467428788
4,21:18:48,967401.329874527,1935302.3535570032
5,21:18:48,967401.5387897741,1935302.1715179672
6,21:18:49,967401.9667601606,1935301.7799958633
7,21:18:49,967402.4702169852,1935301.32141365
8,21:18:49,967403.011928901,1935300.9398728244
9,21:18:50,967403.6948044936,1935300.501769057
10,21:18:50,967404.2671780554,1935300.179779836
11,21:18:51,967404.9121495388,1935299.9203519789
12,21:18:51,967405.6217796464,1935299.630015822
13,21:18:51,967406.2545085625,1935299.3710489606
14,21:18:52,967406.9244057345,1935299.1098594225
15,21:18:52,967407.5726991158,1935298.9445370743
16,21:18:52,967408.2382489921,1935298.7570558083
17,21:18:53,967408.7904859713,1935298.4637244
18,21:18:53,967409.2850306424,1935297.9899884071
19,21:18:53,967409.6123531325,1935297.3947606124
20,21:18:54,967409.8763506933,1935296.7696981225
21,21:18:54,967410.2046152572,1935296.2187655754
22,21:18:54,967410.5276189853,1935295.6782147733
23,21:18:55,967411.031273505,1935295.3259845402
24,21:18:55,967411.492041818,1935295.1242418722
25,21:18:56,967412.0651261543,1935295.0009033552
26,21:18:56,967412.5244913666,1935294.8259505765
27,21:18:56,967413.0694462605,1935294.4840885792
28,21:18:57,967413.5162595168,1935294.1068181111
29,21:18:57,967414.0768881453,1935293.6218766142
30,21:18:57,967414.6660453557,1935293.2959211948
31,21:18:58,967415.318407399,1935293.0916237992
32,21:18:58,967415.9795025697,1935292.9156355232
33,21:18:58,967416.7370795114,1935292.789232516
34,21:18:59,967417.4966014392,1935292.6805573285
35,21:18:59,967418.1720034938,1935292.5833037859
36,21:18:59,967418.8457856006,1935292.4919742406
37,21:19:00,967419.5280404773,1935292.4874407798
38,21:19:00,967420.2906956486,1935292.5153634096
39,21:19:01,967420.9720302664,1935292.5379555323
40,21:19:01,967421.6956864148,1935292.562358338
41,21:19:01,967422.4799608053,1935292.619870888
42,21:19:02,967423.1604777584,1935292.6880498638
43,21:19:02,967423.8797893252,1935292.7591733078
44,21:19:02,967424.6000147988,1935292.8303875898
45,21:19:03,967425.3199659826,1935292.9015822478
46,21:19:03,967425.999948688,1935292.9688221007
47,21:19:03,967426.7999283462,1935293.047927814
48,21:19:04,967427.4799110554,1935293.1151676741
49,21:19:04,967428.1434564528,1935293.1818710985
50,21:19:05,967428.8324973534,1935293.2416883167
51,21:19:05,967429.6112112283,1935293.3245667622
52,21:19:05,967430.2901629122,1935293.2688124054
53,21:19:06,967430.9477732016,1935293.0721655213
54,21:19:06,967431.481077673,1935292.8449185546
55,21:19:06,967431.9243329378,1935292.533946916
56,21:19:07,967431.9422080603,1935292.5170077314
57,21:19:07,967431.9290822791,1935292.4790555618
58,21:19:07,967431.8740292033,1935292.4700930233
59,21:19:08,967431.852868082,1935292.4462237284
60,21:19:08,967431.9473931083,1935292.3064216264
61,21:19:08,967432.0911837085,1935291.985332741
62,21:19:09,967432.2898530384,1935291.425554628
63,21:19:09,967432.3898067657,1935290.9621774892
64,21:19:10,967432.4928965846,1935290.213801482
65,21:19:10,967432.5833958351,1935289.5068887798
66,21:19:10,967432.6181041491,1935288.8794783608
67,21:19:11,967432.666251426,1935288.1152001317
68,21:19:11,967432.7092737991,1935287.4332221232
69,21:19:11,967432.7548270915,1935286.711115649
70,21:19:12,967432.7876158685,1935285.993504665
71,21:19:12,967432.8190685634,1935285.309969334
72,21:19:12,967432.8538595648,1935284.5471107455
73,21:19:13,967432.8867925513,1935283.8242769162
74,21:19:13,967432.9178956056,1935283.1416208528
75,21:19:13,967432.9508278628,1935282.4188327838
76,21:19:14,967432.9819305481,1935281.7361996032
77,21:19:14,967432.9660991454,1935280.9563100224
78,21:19:15,967432.914224898,1935280.2478236535
79,21:19:15,967432.7627468429,1935279.6263722554
80,21:19:15,967432.5804189577,1935278.922703613
81,21:19:16,967432.3908078666,1935278.1839829567
82,21:19:16,967432.2208148721,1935277.5219458172
83,21:19:16,967432.0408525874,1935276.8210914365
84,21:19:17,967431.8607936864,1935276.1205558912
85,21:19:17,967431.6521532679,1935275.4425023266
86,21:19:17,967431.4293909273,1935274.7641322832
87,21:19:18,967431.2375256752,1935274.2914385877
88,21:19:18,967430.9752966356,1935273.7959836079
89,21:19:18,967430.796222637,1935273.650419928
90,21:19:19,967430.6181422917,1935273.5076028733
91,21:19:19,967430.3594973407,1935273.2698542196
92,21:19:20,967429.9283641794,1935272.974955547
93,21:19:20,967429.4254906138,1935272.6192101995
94,21:19:20,967428.8692815326,1935272.1409266256
