,timeline,x,y
0,20:16:44,967058.7255,1935385.695
1,20:16:45,967058.7255,1935385.695
2,20:16:45,967058.7212,1935385.603
3,20:16:45,967058.7452,1935385.445
4,20:16:46,967058.7779,1935385.428
5,20:16:46,967058.8551,1935385.454
6,20:16:46,967058.9537,1935385.464
7,20:16:47,967059.0649,1935385.445
8,20:16:47,967059.1877,1935385.41
9,20:16:48,967059.4754,1935385.444
10,20:16:48,967060.004,1935385.525
11,20:16:48,967060.6778,1935385.629
12,20:16:49,967061.4305,1935385.746
13,20:16:49,967062.132,1935385.817
14,20:16:49,967062.855,1935385.881
15,20:16:50,967063.5749,1935385.946
16,20:16:50,967064.2158,1935386.003
17,20:16:50,967065.0166,1935386.074
18,20:16:51,967065.6407,1935386.098
19,20:16:51,967066.3887,1935386.065
20,20:16:51,967067.0616,1935386.025
21,20:16:52,967067.7512,1935385.86
22,20:16:52,967068.3911,1935385.647
23,20:16:53,967069.0852,1935385.376
24,20:16:53,967069.7985,1935385.095
25,20:16:53,967070.4344,1935384.845
26,20:16:54,967071.1078,1935384.581
27,20:16:54,967071.7776,1935384.314
28,20:16:54,967072.3892,1935384.035
29,20:16:55,967073.0478,1935383.736
30,20:16:55,967073.6108,1935383.409
31,20:16:55,967074.263,1935383.008
32,20:16:56,967074.8716,1935382.628
33,20:16:56,967075.3746,1935382.258
34,20:16:56,967075.9944,1935381.807
35,20:16:57,967076.5424,1935381.403
36,20:16:57,967077.1179,1935380.968
37,20:16:58,967077.6636,1935380.557
38,20:16:58,967078.2414,1935380.121
39,20:16:58,967078.787,1935379.709
40,20:16:59,967079.3648,1935379.274
41,20:16:59,967079.9746,1935378.814
42,20:16:59,967080.5203,1935378.403
43,20:17:00,967081.098,1935377.967
44,20:17:00,967081.6116,1935377.58
45,20:17:00,967082.2536,1935377.096
46,20:17:01,967082.8635,1935376.636
47,20:17:01,967083.4091,1935376.224
48,20:17:01,967083.9869,1935375.789
49,20:17:02,967084.5326,1935375.377
50,20:17:02,967085.1425,1935374.917
51,20:17:03,967085.6882,1935374.506
52,20:17:03,967086.3301,1935374.022
53,20:17:03,967086.8758,1935373.61
54,20:17:04,967087.4215,1935373.199
55,20:17:04,967087.9993,1935372.763
56,20:17:04,967088.6091,1935372.303
57,20:17:05,967089.1548,1935371.892
58,20:17:05,967089.7326,1935371.456
59,20:17:05,967090.3425,1935370.996
60,20:17:06,967090.8881,1935370.585
61,20:17:06,967091.498,1935370.125
62,20:17:06,967092.0758,1935369.689
63,20:17:07,967092.6215,1935369.278
64,20:17:07,967093.1992,1935368.842
65,20:17:08,967093.777,1935368.407
66,20:17:08,967094.3227,1935367.995
67,20:17:08,967094.9326,1935367.535
68,20:17:09,967095.4782,1935367.124
69,20:17:09,967096.056,1935366.688
70,20:17:09,967096.6338,1935366.252
71,20:17:10,967097.2116,1935365.817
72,20:17:10,967097.7573,1935365.405
73,20:17:10,967098.3671,1935364.945
74,20:17:11,967098.9449,1935364.51
75,20:17:11,967099.5548,1935364.05
76,20:17:11,967100.1005,1935363.639
77,20:17:12,967100.6461,1935363.227
78,20:17:12,967101.2881,1935362.743
79,20:17:13,967101.8047,1935362.32
80,20:17:13,967102.339,1935361.841
81,20:17:13,967102.8794,1935361.36
