,timeline,x,y
0,20:38:30,967140.2000358485,1935337.8284111284
1,20:38:30,967140.2000358485,1935337.8284111284
2,20:38:30,967140.1926958064,1935337.9228883192
3,20:38:31,967140.1867925726,1935338.2284077709
4,20:38:31,967140.265535907,1935338.5229716713
5,20:38:32,967140.4465714812,1935338.8826408843
6,20:38:32,967140.6847628925,1935339.340739935
7,20:38:32,967141.0612832212,1935339.801591611
8,20:38:33,967141.5227611134,1935340.1222105173
9,20:38:33,967142.1639343301,1935340.3953549627
10,20:38:33,967142.7441253304,1935340.554207335
11,20:38:34,967143.4101328402,1935340.6399245514
12,20:38:34,967143.4936542095,1935340.650358895
13,20:38:34,967143.4960224985,1935340.6506102001
14,20:38:35,967143.6078177338,1935340.6598205792
15,20:38:35,967143.8171055159,1935340.616993788
16,20:38:35,967144.2208733269,1935340.558816648
17,20:38:36,967144.8568619036,1935340.4737618952
18,20:38:36,967145.5406298685,1935340.3837472599
19,20:38:37,967146.2426868872,1935340.2719067216
20,20:38:37,967146.9177513396,1935340.0920145228
21,20:38:37,967147.6126979776,1935339.836163418
22,20:38:38,967148.2950335782,1935339.5873846717
23,20:38:38,967148.8986221903,1935339.3226792356
24,20:38:38,967149.5154373448,1935338.9777211375
25,20:38:39,967150.1869045626,1935338.6117070569
26,20:38:39,967150.8223315388,1935338.2650354558
27,20:38:39,967151.4221727763,1935337.9377860392
28,20:38:40,967152.0926913774,1935337.5720047506
29,20:38:40,967152.6926102545,1935337.2447298681
30,20:38:40,967153.3258030855,1935336.934999121
31,20:38:41,967153.9838808352,1935336.6766461122
32,20:38:41,967154.6042922552,1935336.532836911
33,20:38:42,967155.2903089229,1935336.4880841437
34,20:38:42,967155.969805565,1935336.5422229583
35,20:38:42,967156.6543426398,1935336.6060418258
36,20:38:43,967157.3787789207,1935336.725451745
37,20:38:43,967157.9618388562,1935336.8569578754
38,20:38:43,967158.7476017721,1935337.0286921484
39,20:38:44,967159.4618096894,1935337.2269531835
40,20:38:44,967160.1445484818,1935337.4543093694
41,20:38:44,967160.8313697958,1935337.6800104906
42,20:38:45,967161.5190932393,1935337.9059433765
43,20:38:45,967162.2064905869,1935338.1317566521
44,20:38:45,967162.8939467937,1935338.3575861156
45,20:38:46,967163.5813953774,1935338.583415465
46,20:38:46,967164.2306523739,1935338.7966987418
47,20:38:47,967164.9181009581,1935339.0225280863
48,20:38:47,967165.605549545,1935339.248357437
49,20:38:47,967166.3310089824,1935339.4864668217
50,20:38:48,967166.9671514991,1935339.638582497
51,20:38:48,967167.5984609138,1935339.660374073
52,20:38:48,967168.3613275456,1935339.659298756
53,20:38:49,967169.0437092285,1935339.5908605396
54,20:38:49,967169.7193456345,1935339.4227130266
55,20:38:49,967170.4258093138,1935339.254751429
56,20:38:50,967171.0906296736,1935339.0969963223
57,20:38:50,967171.755491973,1935338.939241886
58,20:38:50,967172.4986768347,1935338.7628833107
59,20:38:51,967173.1636160064,1935338.6050919574
60,20:38:51,967173.8285742452,1935338.4473009072
61,20:38:52,967174.5326476757,1935338.2802280262
62,20:38:52,967175.2351782231,1935338.11759292
63,20:38:52,967175.9130444936,1935338.0482970953
64,20:38:53,967176.6653500345,1935338.0356230738
65,20:38:53,967177.3306352647,1935338.061785068
66,20:38:53,967178.0164804754,1935338.0868214304
67,20:38:54,967178.7391252017,1935338.1129092684
68,20:38:54,967179.4925768549,1935338.1551861323
69,20:38:54,967180.1678694395,1935338.210352597
70,20:38:55,967180.9206167735,1935338.2353104344
71,20:38:55,967181.6046004771,1935338.2610837582
72,20:38:55,967182.3264582637,1935338.2896457762
73,20:38:56,967183.034388002,1935338.352651117
74,20:38:56,967183.757063472,1935338.414880641
75,20:38:57,967184.4778197974,1935338.4769155951
76,20:38:57,967185.2387693243,1935338.5424436275
77,20:38:57,967185.8796100041,1935338.5976295958
78,20:38:58,967186.6406091683,1935338.6631546041
79,20:38:58,967187.3215065111,1935338.721785713
80,20:38:58,967187.9239489397,1935338.7738084963
81,20:38:59,967188.2175226791,1935338.7993700758
82,20:38:59,967188.576936622,1935338.8263923137
83,20:38:59,967188.5927813394,1935338.8246232967
84,20:39:00,967188.592614674,1935338.8243117076
