,X,Y
0,967187.9539164077,1935339.457577899
1,967183.5652853166,1935343.625089992
2,967180.3044845164,1935349.1173613055
3,967177.4234580728,1935354.823081816
4,967175.0329965344,1935360.8048376972
5,967174.3622519224,1935366.8796546336
6,967176.5268233214,1935372.8566310636
7,967179.8415116644,1935378.4649504677
8,967183.0525171824,1935383.8984784405
9,967186.3657835956,1935389.5050713075
10,967189.2270687672,1935395.33043918
11,967192.0232943824,1935401.0780375488
12,967194.418491842,1935407.027028447
13,967196.2888606208,1935413.255404533
14,967198.6556916146,1935419.1645206504
15,967200.915627782,1935424.073791049
