,X,Y
0,967472.8990349872,1935268.3857407288
1,967469.2510494346,1935273.3639266172
2,967467.8308558012,1935279.422253247
3,967467.8511078045,1935285.853212188
4,967468.9094438752,1935292.013338598
5,967472.9261455832,1935296.5508294716
6,967479.3166543372,1935296.750320191
7,967484.6925624484,1935299.8589991888
8,967490.6002552756,1935302.014088904
9,967497.0376125684,1935302.103606263
10,967503.5089265694,1935301.9979312893
11,967510.020405194,1935301.891568808
12,967516.4113608508,1935301.787214948
13,967522.8022867444,1935301.682822468
14,967528.920968952,1935302.7652438888
15,967531.117256952,1935305.252400559
