,X,Y
0,967531.0255,1935304.687
1,967531.7663,1935301.179
2,967532.5091,1935297.663
3,967533.2151,1935294.132
4,967533.7334,1935291.17
5,967534.1296,1935287.591
6,967534.4905,1935284.032
7,967534.8391,1935280.593
8,967535.0999,1935276.952
9,967536.3379,1935273.755
10,967539.4147,1935272.327
11,967542.8608,1935271.764
12,967546.381,1935271.2
13,967549.8742,1935271.098
14,967553.4106,1935271.193
15,967556.9479,1935271.288
16,967560.6461,1935271.388
17,967564.1433,1935271.482
18,967567.4494,1935270.879
19,967570.1755,1935268.7
20,967571.6257,1935265.74
21,967572.1338,1935262.244
22,967572.2977,1935258.68
23,967572.464,1935255.146
24,967572.6342,1935251.532
25,967572.4952,1935248.09
26,967570.553,1935245.548
27,,
