,X,Y
0,967533.2845532204,1935274.2620529253
1,967530.0504533658,1935274.1491105624
2,967526.6428582646,1935273.7568227863
3,967523.2570556924,1935273.5154197596
4,967519.6432301444,1935273.3760622991
5,967516.2697082192,1935273.2544077665
6,967512.8560253571,1935273.131304975
7,967509.442342532,1935273.008202176
8,967505.827325101,1935272.890046696
9,967502.372159868,1935272.76609245
10,967498.9661584572,1935272.735417844
11,967495.3453462818,1935272.718637063
12,967491.9273568508,1935272.7030960524
13,967488.308309256,1935272.686640869
14,967484.8903199031,1935272.6710998605
15,967481.5125422268,1935272.6557416867
16,967477.8532831196,1935272.6391036643
17,967474.4352938844,1935272.623562652
18,967470.816246498,1935272.6071074647
19,967467.438786285,1935272.307483536
20,967464.0983964324,1935271.7244538907
21,967460.567299066,1935271.2396704804
22,967457.118508616,1935271.4798388048
23,967453.5217078928,1935271.8577749664
24,967450.125718377,1935271.993533868
25,967446.8382240715,1935271.9916735608
26,967443.2019982936,1935271.8392511532
27,967439.8198856058,1935272.0117918449
28,967436.4177406091,1935272.1298244956
29,967432.8081886724,1935272.1417363305
30,967429.4229325532,1935271.9771936445
31,967426.0077230268,1935271.854219101
32,967422.3932363607,1935271.7238749936
33,967418.9843727984,1935271.7043754957
34,967415.5663945464,1935271.6881862725
35,967411.9473587902,1935271.671044744
36,967408.5293806152,1935271.654855515
37,967405.1114024784,1935271.6386662892
38,967401.4923668456,1935271.6215247584
39,967398.0903581262,1935271.516487838
40,967394.6728699872,1935271.4523037411
41,967391.0557263722,1935271.3843902105
42,967387.6398089072,1935271.320254012
43,967384.0229551614,1935271.2523450935
44,967380.607037776,1935271.1882089027
45,967377.191120426,1935271.1240727068
46,967373.5742668046,1935271.0561637948
47,967370.1811359008,1935270.9560052452
48,967367.1119619772,1935269.775603345
49,967364.6255204714,1935267.4265301495
50,967364.3702982052,1935264.280650652
51,967365.1502876512,1935260.9398519783
52,967366.0059192436,1935257.6524714543
53,967367.0482910788,1935254.33201572
54,967367.130412842,1935254.044728036
