,X,Y
0,967058.7255,1935385.695
1,967062.132,1935385.817
2,967065.6407,1935386.098
3,967069.0852,1935385.376
4,967072.3892,1935384.035
5,967075.3746,1935382.258
6,967078.2414,1935380.121
7,967081.098,1935377.967
8,967083.9869,1935375.789
9,967086.8758,1935373.61
10,967089.7326,1935371.456
11,967092.6215,1935369.278
12,967095.4782,1935367.124
13,967098.3671,1935364.945
14,967101.2881,1935362.743
15,967103.8888,1935360.346
16,967106.3731,1935357.828
17,967108.9416,1935355.299
18,967111.6338,1935352.823
19,967114.2669,1935350.4
20,967116.9296,1935347.951
21,967119.5923,1935345.502
22,967122.5608,1935343.587
23,967125.7996,1935342.334
24,967129.22,1935341.051
25,967132.556,1935339.913
26,967135.9782,1935338.87
27,967138.9911,1935337.953
28,,
