,X,Y
0,967472.8990349872,1935268.3857407288
1,967470.8012714626,1935270.989995272
2,967468.9919563706,1935273.9454278671
3,967468.0689639882,1935277.321273387
4,967467.7485238336,1935280.7714932307
5,967467.793955312,1935284.4072248663
6,967467.9368327036,1935288.022433392
7,967468.6438392656,1935291.3505259496
8,967469.6712856612,1935294.2971152945
9,967471.6299983084,1935296.5876068517
10,967475.1018114744,1935296.4249317152
11,967478.5908250336,1935296.5903340825
12,967481.8954310612,1935297.8874566937
13,967484.6925624484,1935299.8589991888
14,967487.9192646544,1935301.2466070636
15,967491.336522518,1935302.148992772
16,967494.9474681356,1935302.1377442104
17,967498.484614283,1935302.0799872172
18,967502.1021192094,1935302.020901459
19,967505.6392046756,1935301.9631282303
20,967509.2567096855,1935301.9040424684
21,967512.9144397418,1935301.8443006852
22,967516.4113608508,1935301.787214948
23,967519.9484769842,1935301.7294422004
24,967523.4453987796,1935301.6723183289
25,967527.0105538284,1935302.0303112613
26,967530.052662862,1935303.49053388
27,967531.117256952,1935305.252400559
