,X,Y
0,967531.2944006064,1935304.153379882
1,967528.0329908225,1935304.0156537683
2,967524.5796131263,1935303.869492166
3,967521.1662709042,1935303.7249980504
4,967517.5923014616,1935303.573666083
5,967514.138802351,1935303.427472039
6,967510.7254297432,1935303.2829774437
7,967507.11130285,1935303.129983686
8,967503.6979607012,1935302.985497208
9,967500.1240213596,1935302.8342038696
10,967496.7106794112,1935302.6897097705
11,967493.2973073608,1935302.545192308
12,967489.683180674,1935302.3921985608
13,967486.2698388426,1935302.247704469
14,967482.6557428632,1935302.0947035856
15,967479.2424012326,1935301.9502018727
16,967475.800588414,1935301.8212577212
17,967472.2631377856,1935301.599323447
18,967469.3321800408,1935300.0933647137
19,967466.372421199,1935298.435951988
20,967463.1474641056,1935296.789387882
21,967460.0432742734,1935295.299800797
22,967456.6121960888,1935295.4451380745
23,967453.207775285,1935295.441689644
24,967449.588531361,1935295.4375883287
25,967446.1703565834,1935295.433714858
26,967442.5511127432,1935295.429613534
27,967439.2990686682,1935295.5487171947
28,967435.7290875772,1935296.3346873324
29,967432.6989197636,1935297.7011537808
30,967429.7356116936,1935299.379325772
31,967426.430321102,1935300.6843680264
32,967423.1674656596,1935301.5396863264
33,967419.8027382016,1935301.716477753
34,967416.1947290417,1935301.8729024057
35,967412.7612553836,1935302.082459256
36,967409.189252318,1935302.309626924
37,967405.7919187588,1935302.4416797447
38,967402.6321905706,1935302.4543411783
39,967401.3066483889,1935302.4440053927
