,timeline,x,y
0,20:14:52,967095.4996127173,1935244.0903040317
1,20:14:53,967095.4996127173,1935244.0903040317
2,20:14:53,967095.4775537299,1935244.147467335
3,20:14:53,967095.3697802158,1935244.426794513
4,20:14:54,967095.1902471107,1935244.8921530745
5,20:14:54,967094.9319472983,1935245.5615553882
6,20:14:54,967094.6866963771,1935246.1971144266
7,20:14:55,967094.4404384902,1935246.8353119483
8,20:14:55,967094.165525377,1935247.5477915937
9,20:14:55,967093.9194878967,1935248.1853213636
10,20:14:56,967093.6589829412,1935248.8602722045
11,20:14:56,967093.4129504823,1935249.4977257743
12,20:14:56,967093.1524455268,1935250.1726766129
13,20:14:57,967092.9064130678,1935250.810130183
14,20:14:57,967092.645906531,1935251.4851801547
15,20:14:58,967092.3998720053,1935252.122763359
16,20:14:58,967092.1393648558,1935252.7978514608
17,20:14:58,967091.8933303255,1935253.4354346665
18,20:14:59,967091.6472957975,1935254.0730178722
19,20:14:59,967091.4012612648,1935254.7106010774
20,20:14:59,967091.1262814914,1935255.423194062
21,20:15:00,967090.8947195777,1935256.0232723714
22,20:15:00,967090.6052671833,1935256.7733702539
23,20:15:00,967090.359232648,1935257.4109534533
24,20:15:01,967090.0987254872,1935258.0860415483
25,20:15:01,967089.838218331,1935258.7611296359
26,20:15:01,967089.5921837888,1935259.3987128297
27,20:15:02,967089.3316766281,1935260.0738009226
28,20:15:02,967089.0711694651,1935260.7488890109
29,20:15:02,967088.8251349228,1935261.3864722038
30,20:15:03,967088.5501551349,1935262.0990651813
31,20:15:03,967088.2751753473,1935262.8116581575
32,20:15:04,967088.0436134205,1935263.4117364555
33,20:15:04,967087.7831062531,1935264.0868245387
34,20:15:04,967087.5370717014,1935264.7244077274
35,20:15:05,967087.2380798573,1935265.4115756936
36,20:15:05,967086.943940915,1935266.0751819767
37,20:15:05,967086.6711312055,1935266.6994245646
38,20:15:06,967086.3829989274,1935267.3635308016
39,20:15:06,967086.0789653009,1935268.0640894007
40,20:15:06,967085.8068305247,1935268.6909743773
41,20:15:07,967085.5347068224,1935269.3178824177
42,20:15:07,967085.2305682951,1935270.018561385
43,20:15:07,967084.9744516397,1935270.608606834
